;codigo_micro;homicidios_15;tx_hom_15;tx_hom_pct_15;pop_15;homicidios_05;tx_hom_05;tx_hom_pct_05;pop_05
56;35024,0;46;9,147165969360971;10,251798561151078;502888,0;64,0;13,050544350439742;32,608695652173914;490401,0
57;35040,0;21;9,18816039902868;10,431654676258994;228555,0;31,0;12,51923317677561;29,347826086956523;247619,0
58;31005,0;15;9,248583425305357;10,611510791366907;162187,0;12,0;9,187868950362537;15,942028985507244;130607,0
59;35031,0;38;9,270802583138362;10,79136690647482;409889,0;50,0;13,402202786049916;33,69565217391305;373073,0
60;35048,0;52;9,555257872521835;10,971223021582734;544203,0;78,0;17,06585450702654;49,45652173913043;457053,0
61;42006,0;21;9,586239637731438;11,151079136690647;219064,0;22,0;9,93883101276688;19,384057971014492;221354,0
62;35046,0;145;9,779146408659063;11,33093525179856;1482747,0;240,0;18,683018459600696;55,79710144927537;1284589,0
63;35010,0;21;9,785374127470808;11,510791366906476;214606,0;17,0;9,47946580422115;17,21014492753623;179335,0
64;35061,0;1473;9,912299366783744;11,690647482014388;14860326,0;3466,0;27,0621773434608;76,63043478260869;12807543,0
65;35016,0;12;9,922439597148953;11,870503597122301;120938,0;20,0;20,676963794636396;62,31884057971014;96726,0
66;31057,0;14;9,931754657283523;12,050359712230216;140962,0;9,0;7,2507552870090635;9,239130434782608;124125,0
67;33007,0;20;9,97148156273059;12,23021582733813;200572,0;76,0;31,57509887991491;83,69565217391305;240696,0
68;29007,0;14;10,025134444213707;12,410071942446043;139649,0;9,0;8,671689823290231;15,03623188405797;103786,0
69;43031,0;17;10,08351523203948;12,589928057553957;168592,0;26,0;15,542152109847148;43,11594202898551;167287,0
70;31034,0;23;10,097418134084933;12,769784172661872;227781,0;11,0;6,0571019520387654;5,978260869565218;181605,0
71;35002,0;9;10,106681639528356;12,949640287769784;89050,0;6,0;8,30311920511472;13,586956521739129;72262,0
72;29003,0;12;10,131113493798916;13,129496402877697;118447,0;2,0;3,960239198447586;1,6304347826086956;50502,0
73;25007,0;10;10,131712259371835;13,309352517985612;98700,0;7,0;12,310506137666632;28,26086956521739;56862,0
74;13010,0;27;10,229636393257532;13,489208633093524;263939,0;16,0;8,263523773124955;13,405797101449277;193622,0
75;35045,0;20;10,29410250867278;13,66906474820144;194286,0;41,0;21,684746103356904;65,76086956521739;189073,0
76;22010,0;5;10,315872000660216;13,848920863309353;48469,0;6,0;11,563590109275925;25,36231884057971;51887,0
77;35005,0;18;10,323646311877354;14,028776978417264;174357,0;22,0;12,326449198220509;28,442028985507246;178478,0
78;35042,0;21;10,38293243677536;14,20863309352518;202255,0;25,0;14,509323691404095;38,224637681159415;172303,0
79;33005,0;16;10,510273792632299;14,388489208633093;152232,0;33,0;26,65718855518038;75,54347826086956;123794,0
80;43034,0;2;10,56970721911003;14,568345323741008;18922,0;1,0;3,1687686165156217;0,7246376811594203;31558,0
81;35018,0;21;10,571356657437704;14,748201438848922;198650,0;48,0;21,935436697985597;66,48550724637681;218824,0
82;42004,0;28;10,724641011793276;14,928057553956833;261081,0;35,0;13,008879489457232;32,2463768115942;269047,0
83;35050,0;166;10,754680553593941;15,107913669064748;1543514,0;207,0;15,18614026271289;41,84782608695652;1363085,0
84;31022,0;40;10,842899933587239;15,287769784172662;368905,0;55,0;17,73627131980432;51,992753623188406;310099,0
85;15003,0;8;10,931052387068565;15,467625899280577;73186,0;2,0;5,834305717619603;4,891304347826087;34280,0
86;35014,0;126;11,02731711500879;15,647482014388489;1142617,0;115,0;13,744324490354474;34,60144927536232;836709,0
87;41018,0;9;11,045519814435266;15,827338129496402;81481,0;8,0;16,09107548725788;45,108695652173914;49717,0
88;21018,0;23;11,046327336298232;16,007194244604317;208214,0;12,0;10,125984119081572;20,28985507246377;118507,0
89;42007,0;14;11,211570340591491;16,18705035971223;124871,0;10,0;6,169069519244412;6,340579710144928;162099,0
90;35022,0;14;11,245973539830828;16,366906474820144;124489,0;21,0;14,336428181321681;37,31884057971014;146480,0
91;22004,0;16;11,261657575224353;16,546762589928058;142075,0;15,0;14,678396336272273;39,311594202898554;102191,0
92;31056,0;11;11,34020618556701;16,72661870503597;97000,0;16,0;12,782002939860677;30,978260869565215;125176,0
93;15004,0;17;11,372378499515001;16,906474820143885;149485,0;6,0;7,25224517423519;9,420289855072465;82733,0
94;35032,0;339;11,44731550321082;17,086330935251798;2961393,0;499,0;20,17893335533201;61,41304347826087;2472876,0
95;31046,0;9;11,452567283832792;17,26618705035971;78585,0;1,0;5,686664771111743;4,3478260869565215;17585,0
96;43022,0;16;11,507976466188127;17,446043165467625;139034,0;10,0;7,514841812579845;10,144927536231885;133070,0
97;29027,0;21;11,535672694513414;17,62589928057554;182044,0;10,0;6,900025530094461;8,51449275362319;144927,0
98;35058,0;60;11,652114470372556;17,805755395683455;514928,0;132,0;29,24501339288682;80,07246376811594;451359,0
99;35026,0;25;11,743374388170194;17,985611510791365;212886,0;32,0;46,234088971724965;94,92753623188406;69213,0
100;43030,0;22;11,828211359384072;18,165467625899282;185996,0;24,0;15,22253442512733;42,028985507246375;157661,0
101;31026,0;20;11,98853895675734;18,345323741007196;166826,0;9,0;7,192922164590043;9,057971014492754;125123,0
102;42018,0;37;12,044270833333334;18,525179856115106;307200,0;14,0;4,832718887646189;2,717391304347826;289692,0
103;35029,0;15;12,058362474375981;18,705035971223023;124395,0;25,0;13,727966613585195;34,42028985507246;182110,0
104;33016,0;14;12,140131807145334;18,884892086330936;115320,0;48,0;45,15776995879354;94,02173913043478;106294,0
105;35053,0;7;12,14666227073175;19,06474820143885;57629,0;7,0;16,993178452649722;49,094202898550726;41193,0
106;42016,0;121;12,174532487890868;19,244604316546763;993878,0;167,0;21,44858888834661;65,21739130434783;778606,0
107;35060,0;137;12,226979141844561;19,424460431654676;1120473,0;325,0;34,13044551258153;86,95652173913044;952229,0
108;31050,0;51;12,267341450625153;19,60431654676259;415738,0;39,0;9,637410946616157;18,115942028985508;404673,0
109;35007,0;6;12,277219618996952;19,784172661870503;48871,0;4,0;11,220511094280345;24,456521739130434;35649,0
110;31047,0;21;12,291555701233252;19,964028776978417;170849,0;13,0;9,641556592228905;18,297101449275363;134833,0
111;21021,0;6;12,330456226880395;20,14388489208633;48660,0;2,0;10,01903616872057;19,565217391304348;19962,0
112;35011,0;12;12,374195677280976;20,323741007194247;96976,0;15,0;17,239199641424648;50,18115942028986;87011,0
113;31053,0;10;12,391573729863692;20,503597122302157;80700,0;5,0;8,567365192508696;14,673913043478262;58361,0
114;31042,0;8;12,531132031139862;20,68345323741007;63841,0;5,0;8,09009125622937;12,13768115942029;61804,0
115;43014,0;10;12,537770032222069;20,863309352517987;79759,0;14,0;24,370713365595517;70,1086956521739;57446,0
116;52009,0;10;12,658548317678928;21,043165467625897;78998,0;13,0;18,408122229931607;55,072463768115945;70621,0
117;31033,0;24;12,68197310364871;21,223021582733814;189245,0;10,0;6,164088023176971;6,159420289855073;162230,0
118;41016,0;11;12,778513510373829;21,402877697841728;86082,0;19,0;16,227111232577208;45,289855072463766;117088,0
119;35028,0;77;12,804714795764799;21,58273381294964;601341,0;88,0;17,659193617004195;51,63043478260869;498324,0
120;41031,0;18;12,936889540524806;21,762589928057555;139137,0;25,0;24,392147679818912;70,28985507246377;102492,0
121;13011,0;7;13,017685455526006;21,942446043165468;53773,0;;;;
122;43017,0;14;13,19310942741905;22,12230215827338;106116,0;5,0;5,291341249179842;3,6231884057971016;94494,0
123;35044,0;13;13,197299629460433;22,302158273381295;98505,0;16,0;16,276041666666668;45,83333333333333;98304,0
124;11008,0;6;13,315579227696405;22,48201438848921;45060,0;12,0;30,875315185509184;82,42753623188406;38866,0
125;13013,0;26;13,328343748237838;22,66187050359712;195073,0;12,0;14,374872722481102;37,68115942028986;83479,0
126;25013,0;11;13,350648720158265;22,841726618705035;82393,0;10,0;13,002379435436684;32,065217391304344;76909,0
