mes,uf,codigo_ibge,nome_mun,valor
202004,AC,1200013,ACRELANDIA,3223800.0
202004,AC,1200054,ASSIS BRASIL,2749800.0
202004,AC,1200104,BRASILEIA,6590400.0
202004,AC,1200138,BUJARI,2724000.0
202004,AC,1200179,CAPIXABA,2668200.0
202004,AC,1200203,CRUZEIRO DO SUL,19413000.0
202004,AC,1200252,EPITACIOLANDIA,4011000.0
202004,AC,1200302,FEIJO,7486800.0
202004,AC,1200328,JORDAO,1867800.0
202004,AC,1200336,MANCIO LIMA,4540800.0
202004,AC,1200344,MANOEL URBANO,2682000.0
202004,AC,1200351,MARECHAL THAUMATURGO,3919200.0
202004,AC,1200385,PLACIDO DE CASTRO,3259200.0
202004,AC,1200393,PORTO WALTER,2177400.0
202004,AC,1200401,RIO BRANCO,66513000.0
202004,AC,1200427,RODRIGUES ALVES,3424800.0
202004,AC,1200435,SANTA ROSA DO PURUS,1392600.0
202004,AC,1200450,SENADOR GUIOMARD,6214200.0
202004,AC,1200500,SENA MADUREIRA,10786800.0
202004,AC,1200609,TARAUACA,10356000.0
202004,AC,1200708,XAPURI,3870000.0
202004,AC,1200807,PORTO ACRE,4687800.0
202004,AL,2700102,AGUA BRANCA,4494000.0
202004,AL,2700201,ANADIA,3827400.0
202004,AL,2700300,ARAPIRACA,45648600.0
202004,AL,2700409,ATALAIA,10981800.0
202004,AL,2700508,BARRA DE SANTO ANTONIO,5021400.0
202004,AL,2700607,BARRA DE SAO MIGUEL,2071200.0
202004,AL,2700706,BATALHA,4554000.0
202004,AL,2700805,BELEM,1328400.0
202004,AL,2700904,BELO MONTE,1737000.0
202004,AL,2701001,BOCA DA MATA,5730000.0
202004,AL,2701100,BRANQUINHA,3021000.0
202004,AL,2701209,CACIMBINHAS,2743800.0
202004,AL,2701308,CAJUEIRO,4879800.0
202004,AL,2701357,CAMPESTRE,1861800.0
202004,AL,2701407,CAMPO ALEGRE,8271000.0
202004,AL,2701506,CAMPO GRANDE,2885400.0
202004,AL,2701605,CANAPI,5422800.0
202004,AL,2701704,CAPELA,3438000.0
202004,AL,2701803,CARNEIROS,2501400.0
202004,AL,2701902,CHA PRETA,1707600.0
202004,AL,2702009,COITE DO NOIA,2533800.0
202004,AL,2702108,COLONIA LEOPOLDINA,5220600.0
202004,AL,2702207,COQUEIRO SECO,1281000.0
202004,AL,2702306,CORURIPE,10540800.0
202004,AL,2702355,CRAIBAS,5982000.0
202004,AL,2702405,DELMIRO GOUVEIA,11479800.0
202004,AL,2702504,DOIS RIACHOS,2634600.0
202004,AL,2702553,ESTRELA DE ALAGOAS,3960600.0
202004,AL,2702603,FEIRA GRANDE,5971200.0
202004,AL,2702702,FELIZ DESERTO,1033200.0
202004,AL,2702801,FLEXEIRAS,3178800.0
202004,AL,2702900,GIRAU DO PONCIANO,8348400.0
202004,AL,2703007,IBATEGUARA,3796800.0
202004,AL,2703106,IGACI,6577800.0
202004,AL,2703205,IGREJA NOVA,5451600.0
202004,AL,2703304,INHAPI,4228200.0
202004,AL,2703403,JACARE DOS HOMENS,1447800.0
202004,AL,2703502,JACUIPE,1621800.0
202004,AL,2703601,JAPARATINGA,2520000.0
202004,AL,2703700,JARAMATAIA,1345200.0
202004,AL,2703759,JEQUIA DA PRAIA,2774400.0
202004,AL,2703809,JOAQUIM GOMES,5193000.0
202004,AL,2703908,JUNDIA,1130400.0
202004,AL,2704005,JUNQUEIRO,5932200.0
202004,AL,2704104,LAGOA DA CANOA,4678800.0
202004,AL,2704203,LIMOEIRO DE ANADIA,5875800.0
202004,AL,2704302,MACEIO,169354800.0
202004,AL,2704401,MAJOR ISIDORO,4821600.0
202004,AL,2704500,MARAGOGI,8208000.0
