mes,uf,codigo_ibge,nome_mun,valor
202012,AC,1200013,ACRELANDIA,1959354.0
202012,AC,1200054,ASSIS BRASIL,1658984.0
202012,AC,1200104,BRASILEIA,4345867.0
202012,AC,1200138,BUJARI,1675728.0
202012,AC,1200179,CAPIXABA,1454529.0
202012,AC,1200203,CRUZEIRO DO SUL,9908204.0
202012,AC,1200252,EPITACIOLANDIA,2819470.0
202012,AC,1200302,FEIJO,3192344.0
202012,AC,1200328,JORDAO,584523.0
202012,AC,1200336,MANCIO LIMA,1548049.0
202012,AC,1200344,MANOEL URBANO,1025653.0
202012,AC,1200351,MARECHAL THAUMATURGO,1353415.0
202012,AC,1200385,PLACIDO DE CASTRO,2167585.0
202012,AC,1200393,PORTO WALTER,745114.0
202012,AC,1200401,RIO BRANCO,51814939.0
202012,AC,1200427,RODRIGUES ALVES,1173639.0
202012,AC,1200435,SANTA ROSA DO PURUS,327813.0
202012,AC,1200450,SENADOR GUIOMARD,2863821.0
202012,AC,1200500,SENA MADUREIRA,4339100.0
202012,AC,1200609,TARAUACA,3312676.0
202012,AC,1200708,XAPURI,2288005.0
202012,AC,1200807,PORTO ACRE,2354251.0
202012,AL,2700102,AGUA BRANCA,1815622.0
202012,AL,2700201,ANADIA,1630662.0
202012,AL,2700300,ARAPIRACA,34008899.0
202012,AL,2700409,ATALAIA,4495374.0
202012,AL,2700508,BARRA DE SANTO ANTONIO,2115676.0
202012,AL,2700607,BARRA DE SAO MIGUEL,1257456.0
202012,AL,2700706,BATALHA,1833587.0
202012,AL,2700805,BELEM,638395.0
202012,AL,2700904,BELO MONTE,618629.0
202012,AL,2701001,BOCA DA MATA,2738521.0
202012,AL,2701100,BRANQUINHA,1483128.0
202012,AL,2701209,CACIMBINHAS,1104868.0
202012,AL,2701308,CAJUEIRO,2117900.0
202012,AL,2701357,CAMPESTRE,756143.0
202012,AL,2701407,CAMPO ALEGRE,3807861.0
202012,AL,2701506,CAMPO GRANDE,911687.0
202012,AL,2701605,CANAPI,1658175.0
202012,AL,2701704,CAPELA,1558758.0
202012,AL,2701803,CARNEIROS,930555.0
202012,AL,2701902,CHA PRETA,597835.0
202012,AL,2702009,COITE DO NOIA,1250986.0
202012,AL,2702108,COLONIA LEOPOLDINA,2114944.0
202012,AL,2702207,COQUEIRO SECO,697437.0
202012,AL,2702306,CORURIPE,6506612.0
202012,AL,2702355,CRAIBAS,2602502.0
202012,AL,2702405,DELMIRO GOUVEIA,6753674.0
202012,AL,2702504,DOIS RIACHOS,1225845.0
202012,AL,2702553,ESTRELA DE ALAGOAS,1723771.0
202012,AL,2702603,FEIRA GRANDE,2440008.0
202012,AL,2702702,FELIZ DESERTO,566178.0
202012,AL,2702801,FLEXEIRAS,1398699.0
202012,AL,2702900,GIRAU DO PONCIANO,3396665.0
202012,AL,2703007,IBATEGUARA,1623402.0
202012,AL,2703106,IGACI,2498584.0
202012,AL,2703205,IGREJA NOVA,2504135.0
202012,AL,2703304,INHAPI,1850756.0
202012,AL,2703403,JACARE DOS HOMENS,581822.0
202012,AL,2703502,JACUIPE,771437.0
202012,AL,2703601,JAPARATINGA,1088177.0
202012,AL,2703700,JARAMATAIA,528853.0
202012,AL,2703759,JEQUIA DA PRAIA,943041.0
202012,AL,2703809,JOAQUIM GOMES,2601044.0
202012,AL,2703908,JUNDIA,454813.0
202012,AL,2704005,JUNQUEIRO,2826670.0
202012,AL,2704104,LAGOA DA CANOA,2001244.0
202012,AL,2704203,LIMOEIRO DE ANADIA,2473424.0
202012,AL,2704302,MACEIO,137481654.0
202012,AL,2704401,MAJOR ISIDORO,2072617.0
202012,AL,2704500,MARAGOGI,4536655.0
202012,AL,2704609,MARAVILHA,1184702.0
202012,AL,2704708,MARECHAL DEODORO,7345342.0
202012,AL,2704807,MARIBONDO,1587832.0
202012,AL,2704906,MAR VERMELHO,362810.0
202012,AL,2705002,MATA GRANDE,2097844.0
202012,AL,2705101,MATRIZ DE CAMARAGIBE,2920227.0
202012,AL,2705200,MESSIAS,2080971.0
202012,AL,2705309,MINADOR DO NEGRAO,613324.0
202012,AL,2705408,MONTEIROPOLIS,816763.0
202012,AL,2705507,MURICI,3237018.0
202012,AL,2705606,NOVO LINO,1171856.0
202012,AL,2705705,OLHO D'AGUA DAS FLORES,2810612.0
