mes,uf,codigo_ibge,nome_mun,valor
202101,AL,2706406,PAO DE ACUCAR,14700.0
202101,AL,2706448,PARIPUEIRA,7200.0
202101,AL,2706505,PASSO DE CAMARAGIBE,6000.0
202101,AL,2706703,PENEDO,21600.0
202101,AL,2706802,PIACABUCU,5700.0
202101,AL,2706901,PILAR,12600.0
202101,AL,2707107,PIRANHAS,7500.0
202101,AL,2707206,POCO DAS TRINCHEIRAS,3900.0
202101,AL,2707305,PORTO CALVO,5100.0
202101,AL,2707404,PORTO DE PEDRAS,4800.0
202101,AL,2707503,PORTO REAL DO COLEGIO,2100.0
202101,AL,2707602,QUEBRANGULO,3000.0
202101,AL,2707701,RIO LARGO,45300.0
202101,AL,2707800,ROTEIRO,2400.0
202101,AL,2707909,SANTA LUZIA DO NORTE,1200.0
202101,AL,2708006,SANTANA DO IPANEMA,7500.0
202101,AL,2708105,SANTANA DO MUNDAU,1800.0
202101,AL,2708204,SAO BRAS,3900.0
202101,AL,2708303,SAO JOSE DA LAJE,11700.0
202101,AL,2708402,SAO JOSE DA TAPERA,11100.0
202101,AL,2708501,SAO LUIS DO QUITUNDE,7200.0
202101,AL,2708600,SAO MIGUEL DOS CAMPOS,18300.0
202101,AL,2708709,SAO MIGUEL DOS MILAGRES,3000.0
202101,AL,2708808,SAO SEBASTIAO,18900.0
202101,AL,2708907,SATUBA,10200.0
202101,AL,2708956,SENADOR RUI PALMEIRA,4500.0
202101,AL,2709004,TANQUE D'ARCA,900.0
202101,AL,2709103,TAQUARANA,5400.0
202101,AL,2709152,TEOTONIO VILELA,12600.0
202101,AL,2709202,TRAIPU,1200.0
202101,AL,2709301,UNIAO DOS PALMARES,21300.0
202101,AL,2709400,VICOSA,1800.0
202101,AM,1300060,AMATURA,2400.0
202101,AM,1300086,ANAMA,1800.0
202101,AM,1300102,ANORI,3600.0
202101,AM,1300144,APUI,8400.0
202101,AM,1300201,ATALAIA DO NORTE,2700.0
202101,AM,1300300,AUTAZES,13200.0
202101,AM,1300409,BARCELOS,3900.0
202101,AM,1300508,BARREIRINHA,4500.0
202101,AM,1300607,BENJAMIN CONSTANT,10500.0
202101,AM,1300631,BERURI,600.0
202101,AM,1300680,BOA VISTA DO RAMOS,5700.0
202101,AM,1300706,BOCA DO ACRE,8700.0
202101,AM,1300805,BORBA,3000.0
202101,AM,1300839,CAAPIRANGA,600.0
202101,AM,1301001,CARAUARI,9900.0
202101,AM,1301100,CAREIRO,8400.0
202101,AM,1301159,CAREIRO DA VARZEA,3600.0
202101,AM,1301209,COARI,27300.0
202101,AM,1301308,CODAJAS,3900.0
202101,AM,1301407,EIRUNEPE,3600.0
202101,AM,1301506,ENVIRA,3000.0
202101,AM,1301605,FONTE BOA,7800.0
202101,AM,1301654,GUAJARA,2700.0
202101,AM,1301704,HUMAITA,21000.0
202101,AM,1301803,IPIXUNA,600.0
202101,AM,1301852,IRANDUBA,27900.0
202101,AM,1301902,ITACOATIARA,48600.0
202101,AM,1301951,ITAMARATI,1200.0
202101,AM,1302009,ITAPIRANGA,3300.0
202101,AM,1302108,JAPURA,4800.0
202101,AM,1302207,JURUA,3600.0
202101,AM,1302306,JUTAI,12600.0
202101,AM,1302405,LABREA,4800.0
202101,AM,1302504,MANACAPURU,39000.0
202101,AM,1302553,MANAQUIRI,4200.0
202101,AM,1302603,MANAUS,1891500.0
202101,AM,1302702,MANICORE,15300.0
202101,AM,1302801,MARAA,8100.0
202101,AM,1302900,MAUES,10200.0
202101,AM,1303007,NHAMUNDA,2700.0
202101,AM,1303106,NOVA OLINDA DO NORTE,39900.0
202101,AM,1303205,NOVO AIRAO,3600.0
202101,AM,1303304,NOVO ARIPUANA,4800.0
202101,AM,1303403,PARINTINS,34500.0
202101,AM,1303502,PAUINI,3300.0
202101,AM,1303536,PRESIDENTE FIGUEIREDO,16800.0
202101,AM,1303569,RIO PRETO DA EVA,14700.0
202101,AM,1303601,SANTA ISABEL DO RIO NEGRO,2100.0
202101,AM,1303700,SANTO ANTONIO DO ICA,7200.0
202101,AM,1303809,SAO GABRIEL DA CACHOEIRA,30900.0
202101,AM,1303908,SAO PAULO DE OLIVENCA,8700.0
202101,AM,1303957,SAO SEBASTIAO DO UATUMA,5100.0
202101,AM,1304005,SILVES,1200.0
202101,AM,1304062,TABATINGA,29400.0
202101,AM,1304104,TAPAUA,3300.0
202101,AM,1304203,TEFE,36900.0
202101,AM,1304237,TONANTINS,3000.0
202101,AM,1304302,URUCARA,5100.0
202101,AM,1304401,URUCURITUBA,6300.0
202101,AP,1600105,AMAPA,14400.0
202101,AP,1600154,PEDRA BRANCA DO AMAPARI,4800.0
202101,AP,1600204,CALCOENE,8700.0
202101,AP,1600212,CUTIAS,3900.0
202101,AP,1600238,FERREIRA GOMES,16200.0
202101,AP,1600279,LARANJAL DO JARI,17400.0
202101,AP,1600303,MACAPA,275100.0
202101,AP,1600402,MAZAGAO,5400.0
202101,AP,1600501,OIAPOQUE,37500.0
202101,AP,1600535,PORTO GRANDE,6300.0
202101,AP,1600550,PRACUUBA,5700.0
202101,AP,1600600,SANTANA,58200.0
202101,AP,1600709,TARTARUGALZINHO,900.0
202101,AP,1600808,VITORIA DO JARI,7800.0
202101,BA,2900108,ABAIRA,5700.0
202101,BA,2900207,ABARE,2700.0
202101,BA,2900306,ACAJUTIBA,3000.0
202101,BA,2900355,ADUSTINA,5400.0
202101,BA,2900405,AGUA FRIA,5400.0
202101,BA,2900504,ERICO CARDOSO,3600.0
202101,BA,2900603,AIQUARA,900.0
202101,BA,2900702,ALAGOINHAS,60900.0
202101,BA,2900801,ALCOBACA,14700.0
202101,BA,2900900,ALMADINA,2700.0
202101,BA,2901007,AMARGOSA,9600.0
202101,BA,2901106,AMELIA RODRIGUES,17100.0
202101,BA,2901155,AMERICA DOURADA,5700.0
202101,BA,2901205,ANAGE,5700.0
202101,BA,2901304,ANDARAI,3900.0
202101,BA,2901353,ANDORINHA,6900.0
202101,BA,2901403,ANGICAL,4200.0
202101,BA,2901601,ANTAS,3000.0
202101,BA,2901700,ANTONIO CARDOSO,5400.0
202101,BA,2901809,ANTONIO GONCALVES,5100.0
202101,BA,2901908,APORA,3300.0
202101,BA,2901957,APUAREMA,2100.0
202101,BA,2902005,ARACATU,5400.0
202101,BA,2902054,ARACAS,2100.0
202101,BA,2902104,ARACI,13200.0
202101,BA,2902203,ARAMARI,4200.0
202101,BA,2902252,ARATACA,1500.0
202101,BA,2902302,ARATUIPE,1800.0
202101,BA,2902401,AURELINO LEAL,3000.0
202101,BA,2902500,BAIANOPOLIS,3300.0
202101,BA,2902609,BAIXA GRANDE,18000.0
202101,BA,2902658,BANZAE,4800.0
202101,BA,2902708,BARRA,18000.0
202101,BA,2902807,BARRA DA ESTIVA,6600.0
202101,BA,2902906,BARRA DO CHOCA,18300.0
202101,BA,2903003,BARRA DO MENDES,1200.0
202101,BA,2903102,BARRA DO ROCHA,1500.0
202101,BA,2903201,BARREIRAS,84000.0
202101,BA,2903235,BARRO ALTO,3000.0
202101,BA,2903276,BARROCAS,3000.0
202101,BA,2903300,BARRO PRETO,900.0
202101,BA,2903409,BELMONTE,10200.0
202101,BA,2903508,BELO CAMPO,4800.0
202101,BA,2903607,BIRITINGA,2700.0
202101,BA,2903706,BOA NOVA,1800.0
202101,BA,2903805,BOA VISTA DO TUPIM,3000.0
202101,BA,2903904,BOM JESUS DA LAPA,27300.0
202101,BA,2903953,BOM JESUS DA SERRA,5400.0
202101,BA,2904001,BONINAL,1500.0
202101,BA,2904050,BONITO,6600.0
202101,BA,2904100,BOQUIRA,10500.0
202101,BA,2904209,BOTUPORA,300.0
202101,BA,2904308,BREJOES,1800.0
202101,BA,2904407,BREJOLANDIA,3000.0
202101,BA,2904506,BROTAS DE MACAUBAS,900.0
202101,BA,2904605,BRUMADO,25800.0
202101,BA,2904704,BUERAREMA,1500.0
202101,BA,2904753,BURITIRAMA,900.0
202101,BA,2904803,CAATIBA,1500.0
202101,BA,2904852,CABACEIRAS DO PARAGUACU,2400.0
202101,BA,2904902,CACHOEIRA,17400.0
202101,BA,2905008,CACULE,7200.0
202101,BA,2905156,CAETANOS,900.0
202101,BA,2905206,CAETITE,11700.0
202101,BA,2905305,CAFARNAUM,3900.0
202101,BA,2905404,CAIRU,17700.0
202101,BA,2905503,CALDEIRAO GRANDE,900.0
202101,BA,2905602,CAMACAN,11100.0
202101,BA,2905701,CAMACARI,230700.0
202101,BA,2905800,CAMAMU,14100.0
202101,BA,2905909,CAMPO ALEGRE DE LOURDES,7800.0
202101,BA,2906006,CAMPO FORMOSO,15900.0
202101,BA,2906105,CANAPOLIS,900.0
202101,BA,2906204,CANARANA,3000.0
202101,BA,2906303,CANAVIEIRAS,22200.0
202101,BA,2906402,CANDEAL,600.0
202101,BA,2906501,CANDEIAS,95100.0
202101,BA,2906600,CANDIBA,3900.0
202101,BA,2906709,CANDIDO SALES,6000.0
202101,BA,2906808,CANSANCAO,6000.0
202101,BA,2906824,CANUDOS,4200.0
202101,BA,2906857,CAPELA DO ALTO ALEGRE,3000.0
202101,BA,2906873,CAPIM GROSSO,15600.0
202101,BA,2906899,CARAIBAS,2100.0
202101,BA,2906907,CARAVELAS,7500.0
202101,BA,2907103,CARINHANHA,9300.0
202101,BA,2907202,CASA NOVA,52200.0
202101,BA,2907301,CASTRO ALVES,10500.0
202101,BA,2907400,CATOLANDIA,1200.0
202101,BA,2907509,CATU,18000.0
202101,BA,2907558,CATURAMA,7200.0
202101,BA,2907608,CENTRAL,7200.0
202101,BA,2907707,CHORROCHO,1200.0
202101,BA,2907806,CICERO DANTAS,10200.0
202101,BA,2907905,CIPO,6300.0
202101,BA,2908002,COARACI,13500.0
202101,BA,2908101,COCOS,4500.0
202101,BA,2908200,CONCEICAO DA FEIRA,8400.0
202101,BA,2908309,CONCEICAO DO ALMEIDA,10800.0
202101,BA,2908408,CONCEICAO DO COITE,31200.0
202101,BA,2908507,CONCEICAO DO JACUIPE,14700.0
202101,BA,2908606,CONDE,7500.0
202101,BA,2908705,CONDEUBA,3000.0
202101,BA,2908804,CONTENDAS DO SINCORA,4500.0
202101,BA,2908903,CORACAO DE MARIA,3000.0
202101,BA,2909000,CORDEIROS,2400.0
202101,BA,2909208,CORONEL JOAO SA,2100.0
202101,BA,2909307,CORRENTINA,6600.0
202101,BA,2909406,COTEGIPE,2100.0
202101,BA,2909604,CRISOPOLIS,7500.0
202101,BA,2909703,CRISTOPOLIS,1800.0
202101,BA,2909802,CRUZ DAS ALMAS,30300.0
202101,BA,2909901,CURACA,24600.0
202101,BA,2910008,DARIO MEIRA,600.0
202101,BA,2910057,DIAS D'AVILA,45000.0
202101,BA,2910107,DOM BASILIO,1800.0
202101,BA,2910305,ELISIO MEDRADO,900.0
202101,BA,2910404,ENCRUZILHADA,9300.0
202101,BA,2910503,ENTRE RIOS,24900.0
202101,BA,2910602,ESPLANADA,13200.0
202101,BA,2910701,EUCLIDES DA CUNHA,11400.0
202101,BA,2910727,EUNAPOLIS,79200.0
202101,BA,2910750,FATIMA,5700.0
202101,BA,2910776,FEIRA DA MATA,3900.0
202101,BA,2910800,FEIRA DE SANTANA,337800.0
202101,BA,2910859,FILADELFIA,3300.0
202101,BA,2910909,FIRMINO ALVES,3600.0
202101,BA,2911006,FLORESTA AZUL,3600.0
202101,BA,2911105,FORMOSA DO RIO PRETO,15900.0
202101,BA,2911204,GANDU,14400.0
202101,BA,2911253,GAVIAO,600.0
202101,BA,2911402,GLORIA,900.0
202101,BA,2911501,GONGOGI,2700.0
202101,BA,2911600,GOVERNADOR MANGABEIRA,2100.0
202101,BA,2911659,GUAJERU,3600.0
202101,BA,2911709,GUANAMBI,35400.0
202101,BA,2911808,GUARATINGA,9300.0
202101,BA,2911857,HELIOPOLIS,2100.0
202101,BA,2911907,IACU,7200.0
202101,BA,2912004,IBIASSUCE,900.0
202101,BA,2912103,IBICARAI,5400.0
202101,BA,2912202,IBICOARA,3000.0
202101,BA,2912301,IBICUI,3300.0
202101,BA,2912400,IBIPEBA,1800.0
202101,BA,2912509,IBIPITANGA,3000.0
202101,BA,2912707,IBIRAPITANGA,9000.0
202101,BA,2912806,IBIRAPUA,2100.0
202101,BA,2912905,IBIRATAIA,9600.0
202101,BA,2913002,IBITIARA,1800.0
202101,BA,2913101,IBITITA,900.0
202101,BA,2913200,IBOTIRAMA,4500.0
202101,BA,2913309,ICHU,4800.0
202101,BA,2913408,IGAPORA,3600.0
202101,BA,2913457,IGRAPIUNA,2100.0
202101,BA,2913507,IGUAI,6600.0
202101,BA,2913606,ILHEUS,99900.0
202101,BA,2913705,INHAMBUPE,10200.0
202101,BA,2913804,IPECAETA,1800.0
202101,BA,2913903,IPIAU,13200.0
202101,BA,2914000,IPIRA,29100.0
202101,BA,2914109,IPUPIARA,2700.0
202101,BA,2914307,IRAMAIA,3300.0
202101,BA,2914406,IRAQUARA,13500.0
202101,BA,2914505,IRARA,4800.0
202101,BA,2914604,IRECE,14700.0
202101,BA,2914653,ITABELA,14100.0
202101,BA,2914703,ITABERABA,30000.0
202101,BA,2914802,ITABUNA,110100.0
202101,BA,2914901,ITACARE,9900.0
202101,BA,2915106,ITAGI,1800.0
202101,BA,2915205,ITAGIBA,8700.0
202101,BA,2915304,ITAGIMIRIM,600.0
202101,BA,2915353,ITAGUACU DA BAHIA,3000.0
202101,BA,2915403,ITAJU DO COLONIA,2700.0
202101,BA,2915502,ITAJUIPE,10800.0
202101,BA,2915601,ITAMARAJU,21000.0
202101,BA,2915700,ITAMARI,1800.0
202101,BA,2915809,ITAMBE,7500.0
202101,BA,2916005,ITANHEM,6000.0
202101,BA,2916104,ITAPARICA,14400.0
202101,BA,2916203,ITAPE,5100.0
202101,BA,2916302,ITAPEBI,2700.0
202101,BA,2916401,ITAPETINGA,45600.0
202101,BA,2916500,ITAPICURU,3600.0
202101,BA,2916609,ITAPITANGA,5100.0
202101,BA,2916807,ITARANTIM,6900.0
202101,BA,2916856,ITATIM,4200.0
202101,BA,2916906,ITIRUCU,5700.0
202101,BA,2917003,ITIUBA,6600.0
202101,BA,2917102,ITORORO,5400.0
202101,BA,2917201,ITUACU,6600.0
202101,BA,2917300,ITUBERA,18000.0
202101,BA,2917334,IUIU,2700.0
202101,BA,2917359,JABORANDI,1200.0
202101,BA,2917508,JACOBINA,41700.0
202101,BA,2917607,JAGUAQUARA,18300.0
202101,BA,2917706,JAGUARARI,11400.0
202101,BA,2917805,JAGUARIPE,1200.0
202101,BA,2917904,JANDAIRA,900.0
202101,BA,2918001,JEQUIE,91800.0
202101,BA,2918100,JEREMOABO,12300.0
202101,BA,2918209,JIQUIRICA,6600.0
202101,BA,2918308,JITAUNA,5100.0
202101,BA,2918357,JOAO DOURADO,9600.0
202101,BA,2918407,JUAZEIRO,178800.0
202101,BA,2918506,JUSSARA,7200.0
202101,BA,2918555,JUSSARI,900.0
202101,BA,2918605,JUSSIAPE,900.0
202101,BA,2918753,LAGOA REAL,600.0
202101,BA,2918803,LAJE,2400.0
202101,BA,2918902,LAJEDAO,1500.0
202101,BA,2919108,LAMARAO,900.0
202101,BA,2919157,LAPAO,6600.0
202101,BA,2919207,LAURO DE FREITAS,139500.0
202101,BA,2919306,LENCOIS,8400.0
202101,BA,2919405,LICINIO DE ALMEIDA,900.0
202101,BA,2919504,LIVRAMENTO DE NOSSA SENHORA,18300.0
202101,BA,2919553,LUIS EDUARDO MAGALHAES,59400.0
202101,BA,2919603,MACAJUBA,1200.0
202101,BA,2919702,MACARANI,3900.0
202101,BA,2919801,MACAUBAS,21600.0
202101,BA,2919900,MACURURE,900.0
202101,BA,2919926,MADRE DE DEUS,12000.0
202101,BA,2920007,MAIQUINIQUE,6000.0
202101,BA,2920106,MAIRI,6300.0
202101,BA,2920205,MALHADA,4800.0
202101,BA,2920304,MALHADA DE PEDRAS,2400.0
202101,BA,2920403,MANOEL VITORINO,900.0
202101,BA,2920452,MANSIDAO,3000.0
202101,BA,2920502,MARACAS,8700.0
202101,BA,2920601,MARAGOGIPE,18300.0
202101,BA,2920700,MARAU,2700.0
202101,BA,2920809,MARCIONILIO SOUZA,2400.0
202101,BA,2920908,MASCOTE,7800.0
202101,BA,2921005,MATA DE SAO JOAO,29700.0
202101,BA,2921054,MATINA,1800.0
202101,BA,2921104,MEDEIROS NETO,8100.0
202101,BA,2921203,MIGUEL CALMON,5100.0
202101,BA,2921302,MILAGRES,2700.0
202101,BA,2921401,MIRANGABA,3900.0
202101,BA,2921450,MIRANTE,1200.0
202101,BA,2921500,MONTE SANTO,4800.0
202101,BA,2921708,MORRO DO CHAPEU,12300.0
202101,BA,2921807,MORTUGABA,4200.0
202101,BA,2921906,MUCUGE,11400.0
202101,BA,2922003,MUCURI,22200.0
202101,BA,2922052,MULUNGU DO MORRO,1200.0
202101,BA,2922201,MUNIZ FERREIRA,4800.0
202101,BA,2922250,MUQUEM DE SAO FRANCISCO,4200.0
202101,BA,2922300,MURITIBA,9300.0
202101,BA,2922409,MUTUIPE,4200.0
202101,BA,2922508,NAZARE,18000.0
202101,BA,2922607,NILO PECANHA,4500.0
202101,BA,2922656,NORDESTINA,900.0
202101,BA,2922706,NOVA CANAA,2700.0
202101,BA,2922730,NOVA FATIMA,2100.0
202101,BA,2922755,NOVA IBIA,4200.0
202101,BA,2922805,NOVA ITARANA,1200.0
202101,BA,2922854,NOVA REDENCAO,2100.0
202101,BA,2922904,NOVA SOURE,600.0
202101,BA,2923001,NOVA VICOSA,22200.0
202101,BA,2923050,NOVO TRIUNFO,600.0
202101,BA,2923100,OLINDINA,6600.0
202101,BA,2923209,OLIVEIRA DOS BREJINHOS,7500.0
202101,BA,2923357,OUROLANDIA,5700.0
202101,BA,2923407,PALMAS DE MONTE ALTO,7500.0
202101,BA,2923506,PALMEIRAS,8400.0
202101,BA,2923605,PARAMIRIM,8100.0
202101,BA,2923704,PARATINGA,19200.0
202101,BA,2923803,PARIPIRANGA,1800.0
202101,BA,2923902,PAU BRASIL,900.0
202101,BA,2924009,PAULO AFONSO,42000.0
202101,BA,2924058,PE DE SERRA,3000.0
202101,BA,2924108,PEDRAO,3000.0
202101,BA,2924207,PEDRO ALEXANDRE,3000.0
202101,BA,2924306,PIATA,7200.0
202101,BA,2924405,PILAO ARCADO,4500.0
202101,BA,2924504,PINDAI,1200.0
202101,BA,2924603,PINDOBACU,7500.0
202101,BA,2924652,PINTADAS,1800.0
202101,BA,2924678,PIRAI DO NORTE,900.0
202101,BA,2924900,PLANALTINO,900.0
202101,BA,2925006,PLANALTO,9600.0
202101,BA,2925105,POCOES,21300.0
202101,BA,2925204,POJUCA,15300.0
202101,BA,2925253,PONTO NOVO,4200.0
202101,BA,2925303,PORTO SEGURO,93600.0
202101,BA,2925402,POTIRAGUA,2700.0
202101,BA,2925501,PRADO,12000.0
202101,BA,2925600,PRESIDENTE DUTRA,2400.0
202101,BA,2925709,PRESIDENTE JANIO QUADROS,900.0
202101,BA,2925758,PRESIDENTE TANCREDO NEVES,6000.0
202101,BA,2925808,QUEIMADAS,6900.0
202101,BA,2925907,QUIJINGUE,7200.0
202101,BA,2925931,QUIXABEIRA,1800.0
202101,BA,2925956,RAFAEL JAMBEIRO,8400.0
202101,BA,2926004,REMANSO,15300.0
202101,BA,2926103,RETIROLANDIA,600.0
202101,BA,2926202,RIACHAO DAS NEVES,4500.0
202101,BA,2926301,RIACHAO DO JACUIPE,6900.0
202101,BA,2926400,RIACHO DE SANTANA,7200.0
202101,BA,2926509,RIBEIRA DO AMPARO,2100.0
202101,BA,2926608,RIBEIRA DO POMBAL,28200.0
202101,BA,2926657,RIBEIRAO DO LARGO,3300.0
202101,BA,2926707,RIO DE CONTAS,7500.0
202101,BA,2926905,RIO DO PIRES,600.0
202101,BA,2927002,RIO REAL,5400.0
202101,BA,2927101,RODELAS,1800.0
202101,BA,2927200,RUY BARBOSA,6600.0
202101,BA,2927309,SALINAS DA MARGARIDA,22200.0
202101,BA,2927408,SALVADOR,1757700.0
202101,BA,2927507,SANTA BARBARA,11100.0
202101,BA,2927606,SANTA BRIGIDA,3300.0
202101,BA,2927705,SANTA CRUZ CABRALIA,10200.0
202101,BA,2927804,SANTA CRUZ DA VITORIA,1800.0
202101,BA,2927903,SANTA INES,4200.0
202101,BA,2928000,SANTALUZ,11400.0
202101,BA,2928059,SANTA LUZIA,3300.0
202101,BA,2928109,SANTA MARIA DA VITORIA,9600.0
202101,BA,2928208,SANTANA,900.0
202101,BA,2928307,SANTANOPOLIS,3300.0
202101,BA,2928406,SANTA RITA DE CASSIA,5400.0
202101,BA,2928505,SANTA TERESINHA,3000.0
202101,BA,2928604,SANTO AMARO,29400.0
202101,BA,2928703,SANTO ANTONIO DE JESUS,54900.0
202101,BA,2928802,SANTO ESTEVAO,18000.0
202101,BA,2928901,SAO DESIDERIO,15000.0
202101,BA,2928950,SAO DOMINGOS,1500.0
202101,BA,2929008,SAO FELIX,4200.0
202101,BA,2929057,SAO FELIX DO CORIBE,9600.0
202101,BA,2929107,SAO FELIPE,10800.0
202101,BA,2929206,SAO FRANCISCO DO CONDE,15600.0
202101,BA,2929305,SAO GONCALO DOS CAMPOS,11100.0
202101,BA,2929370,SAO JOSE DO JACUIPE,2100.0
202101,BA,2929404,SAO MIGUEL DAS MATAS,3900.0
202101,BA,2929503,SAO SEBASTIAO DO PASSE,22500.0
202101,BA,2929602,SAPEACU,6300.0
202101,BA,2929701,SATIRO DIAS,1800.0
202101,BA,2929750,SAUBARA,11100.0
202101,BA,2929800,SAUDE,4800.0
202101,BA,2929909,SEABRA,19200.0
202101,BA,2930006,SEBASTIAO LARANJEIRAS,900.0
202101,BA,2930105,SENHOR DO BONFIM,35700.0
202101,BA,2930154,SERRA DO RAMALHO,6900.0
202101,BA,2930204,SENTO SE,10200.0
202101,BA,2930303,SERRA DOURADA,3900.0
202101,BA,2930402,SERRA PRETA,9000.0
202101,BA,2930501,SERRINHA,16500.0
202101,BA,2930600,SERROLANDIA,3600.0
202101,BA,2930709,SIMOES FILHO,80100.0
202101,BA,2930758,SITIO DO MATO,4200.0
202101,BA,2930766,SITIO DO QUINTO,5100.0
202101,BA,2930774,SOBRADINHO,11100.0
202101,BA,2930907,TABOCAS DO BREJO VELHO,900.0
202101,BA,2931004,TANHACU,7500.0
202101,BA,2931053,TANQUE NOVO,5100.0
202101,BA,2931202,TAPEROA,13200.0
202101,BA,2931301,TAPIRAMUTA,2100.0
202101,BA,2931350,TEIXEIRA DE FREITAS,114000.0
202101,BA,2931400,TEODORO SAMPAIO,3300.0
202101,BA,2931509,TEOFILANDIA,3900.0
202101,BA,2931608,TEOLANDIA,3600.0
202101,BA,2931707,TERRA NOVA,2700.0
202101,BA,2931806,TREMEDAL,7800.0
202101,BA,2931905,TUCANO,12600.0
202101,BA,2932002,UAUA,5400.0
202101,BA,2932101,UBAIRA,13500.0
202101,BA,2932200,UBAITABA,7800.0
202101,BA,2932309,UBATA,3900.0
202101,BA,2932408,UIBAI,3900.0
202101,BA,2932457,UMBURANAS,3000.0
202101,BA,2932507,UNA,7200.0
202101,BA,2932606,URANDI,2700.0
202101,BA,2932705,URUCUCA,8400.0
202101,BA,2932804,UTINGA,6600.0
202101,BA,2932903,VALENCA,64500.0
202101,BA,2933000,VALENTE,8400.0
202101,BA,2933059,VARZEA DA ROCA,2100.0
202101,BA,2933109,VARZEA DO POCO,2400.0
202101,BA,2933158,VARZEA NOVA,4800.0
202101,BA,2933174,VARZEDO,6300.0
202101,BA,2933208,VERA CRUZ,21300.0
202101,BA,2933257,VEREDA,3900.0
