mes,uf,codigo_ibge,nome_mun,valor
202010,BA,2922730,NOVA FATIMA,911570.0
202010,BA,2922755,NOVA IBIA,629454.0
202010,BA,2922805,NOVA ITARANA,883432.0
202010,BA,2922854,NOVA REDENCAO,647747.0
202010,BA,2922904,NOVA SOURE,2473925.0
202010,BA,2923001,NOVA VICOSA,4860453.0
202010,BA,2923035,NOVO HORIZONTE,1124957.0
202010,BA,2923050,NOVO TRIUNFO,862810.0
202010,BA,2923100,OLINDINA,2432549.0
202010,BA,2923209,OLIVEIRA DOS BREJINHOS,2003190.0
202010,BA,2923308,OURICANGAS,872634.0
202010,BA,2923357,OUROLANDIA,2103903.0
202010,BA,2923407,PALMAS DE MONTE ALTO,2014976.0
202010,BA,2923506,PALMEIRAS,1145492.0
202010,BA,2923605,PARAMIRIM,1934428.0
202010,BA,2923704,PARATINGA,3012543.0
202010,BA,2923803,PARIPIRANGA,2738384.0
202010,BA,2923902,PAU BRASIL,1189261.0
202010,BA,2924009,PAULO AFONSO,12856126.0
202010,BA,2924058,PE DE SERRA,1404358.0
202010,BA,2924108,PEDRAO,615668.0
202010,BA,2924207,PEDRO ALEXANDRE,1122749.0
202010,BA,2924306,PIATA,1708325.0
202010,BA,2924405,PILAO ARCADO,2761146.0
202010,BA,2924504,PINDAI,1246664.0
202010,BA,2924603,PINDOBACU,2038405.0
202010,BA,2924652,PINTADAS,859542.0
202010,BA,2924678,PIRAI DO NORTE,1011141.0
202010,BA,2924702,PIRIPA,902015.0
202010,BA,2924801,PIRITIBA,1698015.0
202010,BA,2924900,PLANALTINO,721863.0
202010,BA,2925006,PLANALTO,2641996.0
202010,BA,2925105,POCOES,5234482.0
202010,BA,2925204,POJUCA,4201929.0
202010,BA,2925253,PONTO NOVO,1620214.0
202010,BA,2925303,PORTO SEGURO,21768596.0
202010,BA,2925402,POTIRAGUA,1114034.0
202010,BA,2925501,PRADO,3505095.0
202010,BA,2925600,PRESIDENTE DUTRA,1366005.0
202010,BA,2925709,PRESIDENTE JANIO QUADROS,990926.0
202010,BA,2925758,PRESIDENTE TANCREDO NEVES,3408214.0
202010,BA,2925808,QUEIMADAS,2435600.0
202010,BA,2925907,QUIJINGUE,2792656.0
202010,BA,2925931,QUIXABEIRA,872508.0
202010,BA,2925956,RAFAEL JAMBEIRO,2064079.0
202010,BA,2926004,REMANSO,4675078.0
202010,BA,2926103,RETIROLANDIA,1400624.0
202010,BA,2926202,RIACHAO DAS NEVES,1886734.0
202010,BA,2926301,RIACHAO DO JACUIPE,4074141.0
202010,BA,2926400,RIACHO DE SANTANA,2732734.0
202010,BA,2926509,RIBEIRA DO AMPARO,1496636.0
202010,BA,2926608,RIBEIRA DO POMBAL,6779039.0
202010,BA,2926657,RIBEIRAO DO LARGO,738166.0
202010,BA,2926707,RIO DE CONTAS,1299831.0
202010,BA,2926806,RIO DO ANTONIO,1325110.0
202010,BA,2926905,RIO DO PIRES,1072770.0
202010,BA,2927002,RIO REAL,4568055.0
202010,BA,2927101,RODELAS,1011741.0
202010,BA,2927200,RUY BARBOSA,2818574.0
202010,BA,2927309,SALINAS DA MARGARIDA,1427291.0
202010,BA,2927408,SALVADOR,334706310.0
202010,BA,2927507,SANTA BARBARA,2241046.0
202010,BA,2927606,SANTA BRIGIDA,1414748.0
202010,BA,2927705,SANTA CRUZ CABRALIA,3943810.0
202010,BA,2927804,SANTA CRUZ DA VITORIA,565639.0
202010,BA,2927903,SANTA INES,1086588.0
202010,BA,2928000,SANTALUZ,4450740.0
202010,BA,2928059,SANTA LUZIA,1112906.0
202010,BA,2928109,SANTA MARIA DA VITORIA,4434113.0
202010,BA,2928208,SANTANA,2735932.0
202010,BA,2928307,SANTANOPOLIS,819624.0
202010,BA,2928406,SANTA RITA DE CASSIA,2535830.0
202010,BA,2928505,SANTA TERESINHA,1055945.0
202010,BA,2928604,SANTO AMARO,6738922.0
202010,BA,2928703,SANTO ANTONIO DE JESUS,12523742.0
202010,BA,2928802,SANTO ESTEVAO,5003095.0
