country,year,top10,top5,top1,short,tshort,long,tlong,deflator,fiscal,savings,growth,rg1,rg2,rg3,rg4,rg5,ctxrate,kshare,rimp,delta
New Zealand,2004,32.47,21.84,9.41,6.24,4.1808,6.035,4.04345,3.246114262,24.18475026,20.27481928,4.42308942,-1.429203682,-1.634203682,-4.868067682,-4.960092182,6.007316481,33,49.50329661,21.96534114,4.286372662
New Zealand,2005,33.23,22.07,8.92,7.1925,4.818975,5.8525,3.921175,2.021489174,20.62565936,18.16762482,3.24545504,1.925555785,0.585555785,-2.038230965,-2.639756965,6.834944861,33,49.30214882,21.43174045,4.278866202
New Zealand,2006,30.32,20.14,8.14,7.545,5.05515,5.7825,3.874275,1.971697263,-22.21982654,17.18196939,2.799104889,2.774197848,1.011697848,-1.383851652,-2.175037902,6.761839529,33,49.10100102,20.72841916,4.327096418
New Zealand,2007,29.37,19.52,7.83,8.4775,5.679925,6.2875,4.212625,4.576274784,4.813607193,17.83178793,3.416253775,0.484971442,-1.705028558,-4.186978808,-5.170069808,5.989551853,33,49.10100102,20.47344721,4.311404005
New Zealand,2008,30.02,19.98,8.11,7.6925,5.38475,5.87,4.109,3.423704904,-52.03938995,15.73065384,-0.84764382,5.116438915,3.293938915,1.193263915,0.300238915,10.02357217,30,49.10100102,19.31140738,4.342056811
New Zealand,2009,29.72,19.67,7.84,2.8925,2.02475,5.5975,3.91825,2.710507464,-184.0933979,17.71828086,-1.39455758,1.576550116,4.281550116,0.101375116,1.426825116,10.25658319,30,49.10100102,18.99906613,4.437320679
New Zealand,2010,29.19,19.15,7.4,3.0225,2.11575,5.6175,3.93225,3.369275371,295.4672021,24.72424953,2.071040232,-2.417815603,0.177184397,-3.959290603,-2.687740603,6.554263592,30,49.10100102,18.5417712,4.353936017
New Zealand,2011,30.88,20.53,8.13,2.7275,1.9638,4.735,3.4092,2.421826598,-9.441711604,20.01870504,1.877037363,-1.571363962,0.436136038,-2.884927962,-1.844239962,6.996818237,28,49.10100102,18.26051092,4.273712263
Norway,1980,25.26,15.06,4.6,12.23333333,#N/A,10.25,#N/A,13.15098216,-66.37087554,28.2880743,4.514783169,-5.432431998,-7.415765331,#N/A,#N/A,#N/A,#N/A,41.09434485,20.38170076,4.035632685
Norway,1981,24.67,14.71,4.47,13.125,6.4575,12.3124996,6.057749804,12.87954019,21.65988971,31.18126976,1.54749525,-1.302035444,-2.114535841,-11.24994544,-11.44662254,4.286636251,50.8,41.26144052,19.96107271,3.98671627
Norway,1982,24.36,14.5,4.43,15.36666667,7.5604,13.20333282,6.496039748,10.50968718,20.73648035,29.6034131,0.125095657,4.73188383,2.568549985,-6.915066037,-7.438731281,5.340058878,50.8,41.25102162,19.24304647,4.00242433
Norway,1983,24,14.34,4.42,13.3,6.5436,12.85833279,6.326299734,6.962145678,8.145509071,30.34653157,3.866899215,2.470955107,2.029287899,-7.609593693,-7.716505424,2.010282524,50.8,43.08264256,20.08391575,4.004104808
Norway,1984,23.57,14.13,4.39,13.01666667,6.4042,12.15999961,5.982719808,6.210258565,-8.311940119,32.80919907,5.894252133,0.912155969,0.055488911,-8.953644298,-9.161012553,0.616907,50.8,44.73479986,21.27876559,3.957993537
Norway,1985,23.64,14.21,4.45,12.525,6.1623,12.91166667,6.35254,5.198172574,-20.94580977,32.14065359,5.353796596,1.97303083,2.359697497,-7.52011757,-7.42651949,1.218089222,50.8,44.05581355,21.3842208,3.949150816
Norway,1986,23.11,13.93,4.37,14.39166667,7.0807,13.29916667,6.54319,-0.551056612,-30.44519339,26.93186095,4.037595773,10.90512751,9.812627506,-0.002834761,-0.267289681,0.965600604,50.8,37.10454702,18.08234635,3.893318027
Norway,1987,23.11,13.96,4.41,14.7125,7.23855,13.305,6.54606,7.221581838,10.47524554,26.87091653,1.780051578,5.710866583,4.303366583,-5.440266817,-5.780971897,2.790003845,50.8,35.7083261,17.12083613,3.853395954
Norway,1988,22.73,13.75,4.33,13.51,6.64692,12.89583333,6.34475,4.868346745,37.7469589,26.43475825,-0.172863977,8.814517232,8.200350565,-1.425198128,-1.573865768,4.501852393,50.8,35.67623496,16.54841172,3.81283015
Norway,1989,21.83,13.17,4.13,11.37916667,5.59855,10.82583333,5.32631,5.612113195,64.15720192,27.30009102,0.997623841,4.76942963,4.216096297,-3.855250436,-3.989192516,4.157364718,50.8,39.90603685,18.23211744,3.815213218
Norway,1990,22.19,13.47,4.28,11.53916667,5.67727,10.68,5.25456,3.811393943,17.70485809,27.04184781,1.9267494,5.801023324,4.941856657,-2.944926503,-3.152899823,3.530949849,50.8,41.24956727,18.90775851,3.844917938
Norway,1991,22.27,13.61,4.37,10.56416667,5.19757,9.996666667,4.91836,2.211719955,30.22023953,25.76830147,3.105517102,5.24692961,4.67942961,-2.760032617,-2.897403937,2.594184412,50.8,41.46878123,19.29749269,3.79466489
Norway,1992,23.27,14.82,5.38,11.8325,8.5194,9.606666667,6.9168,-0.639820685,9.943022596,24.92728384,3.523004973,8.949315712,6.723482379,3.250783712,2.096911712,6.624362124,28,40.61627388,19.29317298,3.743717447
Norway,1993,25.57,16.9,6.97,7.265,5.2308,6.88,4.9536,2.292660131,-8.730921122,24.94578553,2.786661355,2.185678514,1.800678514,-1.313145486,-1.512729486,8.001583559,28,41.81590676,20.06276429,3.656945378
Norway,1994,26.91,17.87,7.43,5.850833333,4.2126,7.435833333,5.3538,-0.15576548,-15.25128836,25.86512238,5.051448651,0.955150162,2.540150162,-1.862611171,-1.040947171,6.036607091,28,41.26905799,20.39172014,3.593982756
Norway,1995,26.86,17.83,7.36,5.478333333,3.9444,7.424166667,5.3454,3.061386136,-29.81564508,27.46344188,4.423038017,-2.00609082,-0.060257487,-4.644456153,-3.635736153,7.116378716,28,41.61274433,20.96151878,3.552876785
Norway,1996,27.84,18.65,7.96,4.893333333,3.5232,6.773333333,4.8768,4.261416126,-26.65109432,29.39185858,5.027977673,-4.396060465,-2.516060465,-6.752689799,-5.778097799,7.533422985,28,43.30439568,22.32339344,3.511442617
Norway,1997,29.09,19.7,8.61,3.7325,2.6874,5.888333333,4.2396,2.785756552,-16.13948185,31.08608949,5.284680907,-4.33793746,-2.182104126,-6.13550946,-5.01792546,7.598786754,28,43.32373738,22.73015635,3.482244909
Norway,1998,27.96,18.79,7.99,5.785,4.1652,5.4,3.888,-0.690253541,47.4778354,27.85937317,2.624388819,3.850864722,3.465864722,1.064808722,0.865224722,8.20311193,28,38.45328093,19.86998289,3.478886932
Norway,1999,28.31,19.19,8.38,6.538333333,4.7076,5.4975,3.9582,6.665306346,-20.27113081,29.95231105,2.013318339,-2.140291352,-3.181124685,-5.289152685,-5.828720685,9.229900364,28,40.30740261,20.5380394,3.544169664
Norway,2000,30.45,21.36,10.31,6.745833333,4.857,6.218333333,4.4772,15.43437066,-40.18632055,36.49221493,3.20527683,-11.89381416,-12.42131416,-15.14260749,-15.41606349,11.07165343,28,48.55038524,24.82892421,3.599895164
Norway,2001,26.87,17.93,7.36,7.226666667,5.2032,6.236666667,4.4904,1.640638912,5.048248571,36.30119169,2.085313516,3.500714239,2.510714239,0.020351572,-0.492864428,11.6818174,28,47.48668671,24.12914384,3.605852649
Norway,2002,28.9,20.15,9.61,6.9075,4.9734,6.384166667,4.5966,-1.694852641,56.0851746,32.79657937,1.43773982,7.164612821,6.641279488,3.837960821,3.566664821,11.14901277,28,44.65422034,22.48748398,3.604235873
Norway,2003,29.82,21.09,10.4,4.098333333,2.9508,5.045,3.6324,2.863158057,11.15926467,31.6376196,0.919808,0.315367277,1.262033944,-1.658390056,-1.167638056,11.81636619,28,45.57922482,22.64949403,3.571461514
Norway,2004,31.7,22.7,11.62,2.006666667,1.4448,4.368333333,3.1452,5.835055026,-1.490753794,34.0372316,3.959043542,-7.787431901,-5.425765234,-8.753842568,-7.529554568,9.953178725,28,48.19467664,24.18093812,3.498053178
Norway,2005,37.06,28.13,16.49,2.211666667,1.5924,3.745833333,2.697,8.75939867,-6.429135399,38.82518385,2.624731419,-9.172463423,-7.638296756,-10.23760209,-9.442290089,12.21673376,28,51.18556619,25.4147576,3.457160294
Norway,2006,28.22,18.97,7.86,3.099166667,2.2314,4.076666667,2.9352,8.776159041,-15.39773211,40.32018966,2.395124903,-8.072117278,-7.094617278,-9.564675945,-9.057939945,12.47820757,28,52.075544,25.42992477,3.436213359
Norway,2007,28.97,19.78,8.54,4.9575,3.5694,4.774166667,3.4374,3.054381088,-3.362317533,39.52186959,2.929725374,-1.026606462,-1.209939796,-3.414138462,-3.509178462,10.5754219,28,49.15416241,23.56789523,3.463737294
Norway,2008,27.11,18.34,7.7,6.219166667,4.4778,4.458333333,3.21,10.44916176,4.843909083,41.68876201,0.384303617,-4.614298713,-6.375132047,-7.60944938,-8.52226538,13.05357284,28,51.27464235,23.54046379,3.51125747
Norway,2009,26.95,17.95,7.11,2.463333333,1.7736,3.998333333,2.8788,-5.204817814,70.16392342,35.40818653,-1.62253614,9.290687287,10.82568729,8.104345953,8.900089953,12.64277827,28,46.38677835,20.25081839,3.56034711
Norway,2010,27.99,18.81,7.74,2.501666667,1.8012,3.528333333,2.5404,5.963461132,-0.88848151,36.27033666,0.60191687,-4.063711335,-3.037044668,-5.268514001,-4.736290001,10.12231627,28,46.38677835,19.86123939,3.575859219
Norway,2011,28.33,19.02,7.8,2.871666667,2.0676,3.135,2.2572,6.760231194,-15.74589674,38.18908707,0.968759611,-4.857324137,-4.593990804,-6.240318804,-6.103806804,9.600714857,28,46.38677835,19.57443594,3.524119407
Portugal,1980,,,,9.949999999,#N/A,16.6825,#N/A,22.04110294,#N/A,30.72903673,6.724587749,-18.81569069,-12.08319069,#N/A,#N/A,#N/A,#N/A,31.04695678,13.08212549,4.545328394
Portugal,1981,,,,9.239999999,4.716095999,16.705,8.526232,17.80682002,#N/A,21.04861842,3.522518403,-12.08933843,-4.624338426,-18.92224303,-16.97754961,-1.709347651,48.96,31.04695678,12.62493377,4.630595446
Portugal,1982,,,,12.4175,6.119344,16.79166667,8.274933333,18.36128905,#N/A,24.86320368,2.163271594,-8.107060644,-3.732893977,-17.50894792,-16.4466735,-0.838564755,50.72,31.04695678,12.27774936,4.725768045
Portugal,1983,,,,18.24416667,8.187982,19.2225,8.627058,26.53586999,#N/A,24.40424077,0.971719353,-9.263422678,-8.285089344,-23.83282302,-23.63576571,-0.49976218,55.12,31.04695678,11.81798908,4.831956327
Portugal,1984,,,,21.27333333,9.547472,21.5025,9.650322,24.09151503,#N/A,22.92011576,-1.041880596,-1.7763011,-1.547134434,-18.764729,-18.71856992,1.230761632,55.12,31.04695678,11.38285333,4.919743538
Portugal,1985,,,,20.16666667,9.0508,20.74833333,9.311852,20.78403466,#N/A,25.51779846,1.636411303,-2.253779298,-1.672112632,-18.35844692,-18.24128679,-1.36441313,55.12,31.04695678,11.51585139,4.896315932
Portugal,1986,,,,14.5225,7.220587,15.53833333,7.725659333,18.28287177,#N/A,26.81296937,3.319881614,-7.080253385,-6.064420051,-18.01267753,-17.76155556,-2.29915382,50.28,31.04695678,11.72802403,4.810445756
Portugal,1987,,,,13.6925,7.109146,15.02333333,7.800114667,9.470667836,-6.604191335,28.84107573,7.632216978,-3.410384815,-2.079551481,-13.41181621,-13.05306528,-6.115929311,48.08,31.04695678,12.04864694,4.739369825
Portugal,1988,,,,12.30840833,6.390525607,13.87166667,7.202169333,13.31421518,-51.85345411,27.57363925,5.339992864,-6.34579971,-4.782541377,-15.33624715,-14.91484173,-3.665351909,48.08,31.04695678,12.38330771,4.75477241
Portugal,1989,30.2,19.89,6.84,12.68379167,7.591249313,15.63166667,9.3555525,10.7758757,2.532841122,28.01212344,6.64862944,-4.740713474,-1.792838474,-12.88114243,-11.82520697,-3.951122309,40.15,31.04695678,12.58936029,4.837225005
Portugal,1990,31.19,20.7,7.21,13.12161667,7.853287575,18.55083333,11.10267375,11.32164724,135.1625935,28.06077693,7.859442674,-6.059473243,-0.630256577,-14.4808973,-12.53613967,-5.298410591,40.15,31.04695678,12.43409603,4.880774394
Portugal,1991,32.43,21.59,7.46,15.49535,9.3591914,18.26916667,11.03457667,10.92931826,10.99197675,24.4702945,3.369862311,1.196169425,3.969986092,-8.646228969,-7.634296268,-0.874293211,39.6,31.04695678,12.37398426,4.978317395
Portugal,1992,33.15,22.11,7.58,17.47666667,10.55590667,15.37666667,9.287506667,9.012776336,-31.90253694,25.17917869,3.130099455,5.333790875,3.233790875,-5.767108165,-6.533221765,-0.943405709,39.6,31.04695678,11.9714827,5.044081807
Portugal,1993,34.68,23.26,8.06,13.25166667,8.004006667,12.44666667,7.517786667,5.305568986,20.7337834,22.53196681,-0.687324258,8.633421939,7.828421939,0.216175299,-0.077501581,2.407533006,39.6,31.04695678,11.30570355,5.108436197
Portugal,1994,35.02,23.51,8.19,10.62416667,6.416996667,10.82916667,6.540816667,6.831187152,-17.62033332,20.76894941,1.489147832,2.303831683,2.508831683,-4.444468997,-4.369681717,0.048675012,39.6,31.04695678,10.95976629,5.081875995
Portugal,1995,35.38,23.84,8.41,8.9098,5.3815192,10.34333333,6.247373333,5.644454244,-40.75241797,20.33119684,2.307306515,0.958039242,2.391572575,-4.701323161,-4.178347265,-0.756656165,39.6,31.04695678,10.99647617,5.091221258
Portugal,1996,35.07,23.71,8.45,6.358333333,3.840433333,8.56,5.17024,2.595121209,17.2092713,19.56473354,3.618505842,0.144706283,2.346372949,-3.894005317,-3.090802091,-2.190951766,39.6,29.7434032,10.46133758,4.89109382
Portugal,1997,35.76,24.27,8.78,4.578333333,2.866036667,6.36,3.98136,3.886571274,-26.7918183,19.85239881,4.426243897,-3.734481838,-1.952815171,-6.518676218,-5.820483811,-2.383674546,37.4,30.91542125,10.76625163,4.697104171
Portugal,1998,35.45,24.09,8.78,3.466666667,2.170133333,4.88,3.05488,3.844389542,13.84193602,20.32837397,4.791735437,-5.169458313,-3.756124979,-7.277621513,-6.723770099,-2.647273976,37.4,30.97504377,10.67274479,4.536676779
Portugal,1999,36.18,24.71,9.23,2.418333333,1.513876667,4.78,2.99228,3.390367509,-16.93149522,19.65173651,3.888217624,-4.8602518,-2.498585134,-6.33089834,-5.405417854,-1.838187192,37.4,30.88125587,10.40978371,4.466494173
Portugal,2000,36.13,24.58,9.09,3.041666667,1.971,5.59,3.62232,3.459540911,34.05303464,17.573311,3.787459934,-4.205334179,-1.657000846,-5.969792846,-4.899737486,-1.569020271,35.2,31.14109039,10.27085452,4.437074065
Portugal,2001,37.84,25.8,9.65,3.3225,2.15298,5.16,3.34368,3.714545794,19.842489,16.94642101,1.943253145,-2.335298939,-0.497798939,-4.262667899,-3.491094299,0.129713833,35.2,31.51397109,10.02181411,4.421168566
Portugal,2002,36.77,24.87,8.97,2.7425,1.837475,5.015467145,3.360362987,4.208041234,-0.82494682,16.97837923,0.768827898,-2.234369131,0.038598014,-3.745760881,-2.72542593,1.18891085,33,31.06210828,9.481295796,4.394729435
Portugal,2003,36.41,24.69,9.13,1.990833333,1.333858333,4.223629148,2.829831529,3.439108041,23.55121579,16.4921869,-0.93418321,-0.514091498,1.718704317,-1.611239748,-0.608937707,2.504977253,33,30.36996722,8.829169394,4.344749451
Portugal,2004,38.24,25.94,9.62,1.82,1.3195,4.173384145,3.025703505,2.396076088,30.39566141,15.40182029,1.811592494,-2.387668583,-0.034284438,-3.251031083,-2.014033541,0.312396054,27.5,31.00360632,8.815600103,4.267321527
Portugal,2005,38.25,26.01,9.77,1.87,1.35575,3.542510042,2.568319781,3.329868266,-27.02317772,12.8670441,0.766816819,-2.226685085,-0.554175043,-3.113766335,-2.234653244,0.941815052,27.5,29.4431448,8.141231307,4.193760827
Singapore,1980,32.07,23.63,10.59,,#N/A,,#N/A,11.21527324,#N/A,31.80092331,10.0267749,-21.24204815,-21.24204815,#N/A,#N/A,#N/A,#N/A,59.78890955,19.51005935,4.541160539
Singapore,1981,32.14,23.62,10.6,,#N/A,,#N/A,6.001742252,#N/A,34.32428068,10.68384263,-16.68558488,-16.68558488,#N/A,#N/A,0.424284136,17,58.58024359,19.01181336,4.67167832
Singapore,1982,33.22,24.28,10.79,,#N/A,,#N/A,4.454455152,#N/A,38.01700334,7.17245362,-11.62690877,-11.62690877,#N/A,#N/A,2.224499167,17,54.82406616,16.93049965,4.655361921
Singapore,1983,32.12,23.55,10.45,,#N/A,,#N/A,3.168113948,#N/A,43.06279591,8.540483535,-11.70859748,-11.70859748,#N/A,#N/A,0.109211195,17,53.40074897,15.9154278,4.560110345
Singapore,1984,31.74,23.1,10.17,,#N/A,,#N/A,0.761714233,#N/A,44.89472927,8.800553182,-9.562267415,-9.562267415,#N/A,#N/A,-0.731589172,17,52.20460296,15.09489574,4.459799454
Singapore,1985,33.8,24.54,10.67,,#N/A,,#N/A,-1.428427224,#N/A,40.99657309,-0.687041063,2.115468287,2.115468287,#N/A,#N/A,7.427064777,17,50.8902669,13.45555529,4.428087175
Singapore,1986,32.76,23.91,10.26,3.910833333,3.245991667,4.589933572,3.809644865,-1.236748344,#N/A,38.5797823,1.327634019,3.819947659,4.499047897,2.603287409,3.071119563,5.785338618,17,55.16292155,13.91373823,4.435430095
Singapore,1987,36.01,26.06,11.41,2.8925,2.400775,4.95,4.1085,0.560347844,#N/A,36.04527224,10.75688114,-8.424728987,-6.367228987,-9.324585737,-7.907173987,-2.545504001,17,57.57968724,15.24391109,4.441069067
Singapore,1988,33.95,24.57,10.72,2.7375,2.272125,5.2225,4.334675,5.537976237,#N/A,40.73541703,11.11518875,-13.91566499,-11.43066499,-14.76730124,-13.05538474,-2.09890721,17,58.40613544,16.30305233,4.51525189
Singapore,1989,34.67,25.29,11.3,3.2125,2.666375,5.269166667,4.373408333,4.133818151,#N/A,43.48968712,10.18317852,-11.10449668,-9.047830008,-12.10390543,-10.68706776,-0.95460851,17,57.42772818,16.62550472,4.5705989
Singapore,1990,35.04,25.5,11.22,4.671666667,3.877483333,5.283333333,4.385166667,4.65075058,#N/A,43.6034283,10.04421048,-10.02329439,-9.411627727,-11.47664989,-11.05527273,-0.563159272,17,57.0646435,17.05632558,4.675699025
Singapore,1991,33.09,24.01,10.43,4.63,3.8429,4.991666667,4.143083333,4.433430735,-11.0787924,44.63581268,6.687076218,-6.490506953,-6.128840286,-7.930899953,-7.681747786,2.371912345,17,56.18093014,16.6775027,4.783338681
Singapore,1992,32.73,23.8,10.48,2.859166667,2.373108333,3.9975,3.317925,0.996002493,43.01131329,46.77470611,7.087600945,-5.224436771,-4.086103438,-6.113923521,-5.329725688,1.622405686,17,55.29210567,16.31879125,4.834590107
Singapore,1993,32.37,23.59,10.53,2.300833333,1.909691667,3.045833333,2.528041667,3.402313941,16.43079787,44.05523041,11.53738744,-12.63886805,-11.89386805,-13.3546573,-12.8414268,-2.105742826,17,56.41444921,17.18687061,4.833457991
Singapore,1994,30.41,22.16,10.02,3.001666667,2.491383333,3.581666667,2.972783333,3.673480078,-12.44686519,48.2500386,10.92545611,-11.59726952,-11.01726952,-12.53108802,-12.13152602,-1.303484333,17,56.06787801,17.45640505,4.866844416
Singapore,1995,30.18,21.93,9.84,3.504166667,2.908458333,3.055833333,2.536341667,3.289435484,-14.42431806,50.24374816,7.02804585,-6.813314667,-7.261648,-7.903460917,-8.21231775,2.349493165,17,55.97904623,17.21646979,4.912130907
Singapore,1996,30.91,22.47,9.99,3.41,2.8303,2.580833333,2.142091667,1.47140698,-31.93664515,49.41914657,7.531933911,-5.59334089,-6.422507557,-6.65419189,-7.225404807,1.457064423,17,55.82497716,16.71504439,4.884488508
Singapore,1997,30.79,22.64,10.31,3.471666667,2.881483333,3.423333333,2.841366667,1.03542689,1.689080707,53.43567089,8.291117708,-5.854877931,-5.903211265,-6.934913431,-6.968210265,0.425825307,17,56.27303421,16.56070968,5.028446019
Singapore,1998,32.64,24.11,11.1,4.604166667,3.821458333,4.106666667,3.408533333,-1.357338099,-70.01939668,53.08766086,-2.225229743,8.186734508,7.689234508,6.754378258,6.411650508,8.965158468,17,53.80118787,14.3318661,5.155520141
Singapore,1999,36.28,27.01,12.78,1.683333333,1.397166667,3.655,3.03365,-3.89883805,120.7708173,49.49234153,6.095204493,-0.51303311,1.458633556,-1.03671811,0.321563056,0.800465517,17,54.41837907,14.43190399,5.082810298
Singapore,2000,38.06,28.28,13.26,1.711666667,1.420683333,3.744166667,3.107658333,3.739203092,46.33228651,45.49754657,8.897544418,-10.92508084,-8.892580843,-11.45758034,-10.05739109,-1.798555906,17,54.23902869,14.63547896,5.048459023
Singapore,2001,43.87,32.5,15.07,1.536666667,1.275433333,2.975,2.46925,-2.242820051,-47.4840595,41.26749268,-0.952290066,4.731776784,6.170110117,4.253719784,5.244587617,6.478449221,17,51.06313527,12.82810964,5.121171847
Singapore,2002,43.53,32.19,15.06,0.9125,0.757375,2.624166667,2.178058333,-1.248747125,12.59713861,38.80990027,4.211686552,-2.050439427,-0.33877276,-2.334318177,-1.15515101,1.5562245,17,52.69390047,13.22553923,5.209286511
Singapore,2003,41.36,30.63,14.24,0.5025,0.417075,2.065833333,1.714641667,-1.707640296,34.94865848,40.21662077,4.435328147,-2.225187851,-0.661854518,-2.381515601,-1.304535268,1.625627635,17,53.55103016,13.57331571,5.204896256
Singapore,2004,38.92,28.91,13.6,0.403333333,0.334766667,2.2725,1.886175,4.249903057,-7.514118292,41.06351505,9.549175476,-13.3957452,-11.52657853,-13.5212222,-12.23355328,-2.028766419,17,57.37640262,15.23211659,5.122247711
Singapore,2005,38.25,28.59,13.6,0.440833333,0.365891667,2.543333333,2.110966667,2.226168803,29.63477677,43.23759631,7.489157459,-9.274492929,-7.171992929,-9.411636179,-7.963223929,0.511584718,17,57.82288313,15.86656243,5.16850464
Singapore,2006,39.24,29.45,14.23,0.57,0.4731,3.204166667,2.659458333,1.719984376,-14.07507873,47.27983478,8.860196114,-10.01018049,-7.376013823,-10.18750749,-8.372830073,-0.263359565,17,58.02276134,16.52154057,5.116042122
Singapore,2007,37.82,28.58,14.06,0.529166667,0.439208333,2.635,2.18705,5.860993948,66.81573443,49.09437721,9.111527148,-14.44335443,-12.3375211,-14.60797818,-13.1572696,-0.240760635,17,57.62597919,16.85346938,5.117613077
Singapore,2008,43.6,32.47,15.15,0.419166667,0.343716667,1.958333333,1.605833333,-1.491610084,-42.02640122,44.86963031,1.787620228,0.123156522,1.662323189,-0.014162478,1.020773189,5.82116141,18,55.2456975,15.37165658,4.995976761
Singapore,2009,41.35,30.5,13.66,0.295,0.2419,1.330833333,1.091283333,3.521018895,-97.90212933,44.48434563,-0.603388298,-2.622630597,-1.586797263,-2.719272597,-2.022778263,7.199796018,18,54.25721705,14.12622773,4.987099022
Singapore,2010,39.62,29.28,13.39,0.205833333,0.170841667,1.0175,0.844525,-0.045987608,4338.029262,51.53230337,15.24037704,-14.98855609,-14.17688943,-15.05259084,-14.49343368,-6.962584083,17,56.05648756,15.78287065,4.821989685
Singapore,2011,41.85,30.73,13.85,0.168333333,0.139716667,0.843333333,0.699966667,1.163064099,27.01740861,49.24771945,6.056872247,-7.051603012,-6.376603012,-7.103971512,-6.638964012,2.147100595,17,56.05648756,15.62773235,4.767045006
Spain,1981,32.61,21.12,7.5,16.17766667,10.83903667,16.10000038,10.78700026,14.43929497,-46.14450124,19.23391664,-0.407858196,2.146229897,2.068563612,-6.769282203,-6.804146598,4.986482654,33,35.18250585,12.46409821,3.772321343
Spain,1982,32.96,21.5,7.75,16.2815,10.908605,16.20000076,10.85400051,13.48069556,245.1619182,19.15364787,1.238550513,1.562253926,1.480754689,-7.410480724,-7.447065732,3.18901862,33,35.18250585,12.22703183,3.764542192
Spain,1983,33.29,21.67,7.65,20.04958333,13.43322083,17.10000038,11.45700026,12.29420735,-27.91274617,19.47757008,1.652437476,6.102938513,3.153355561,-4.946386862,-6.27045465,2.648510639,33,35.18250585,12.0891729,3.798797727
Spain,1984,33.56,21.8,7.61,14.89783333,9.683591667,16.70000076,10.8550005,10.18873908,-1.346928885,20.51240836,1.698102642,3.010991613,4.813159043,-5.592507137,-4.831091398,2.293836455,35,35.18250585,12.01624533,3.818620369
Spain,1985,33.72,22.03,7.75,12.22441667,7.945870833,13.19999981,8.579999876,8.88275972,32.96756861,20.90571291,2.361868847,0.979788099,1.955371242,-6.079812526,-5.667628648,1.647669783,35,35.18250585,11.97428904,3.773749247
Spain,1986,34.66,22.82,8.21,11.65775,7.5775375,11.30000019,7.345000124,10.25053606,-26.5263442,21.82543834,3.43178279,-2.024568846,-2.382318656,-8.756919471,-8.908068766,0.642371173,35,35.18250585,11.98467312,3.715883568
Spain,1987,34.84,23.05,8.4,15.82208333,10.28435417,12.89999962,8.384999752,5.59177606,-40.515666,21.56917915,5.709046572,4.521260702,1.599176987,-4.615992423,-5.850572793,-1.466158188,35,35.18250585,12.18371883,3.676528856
Spain,1988,35.05,23.14,8.36,11.65033333,7.572716667,11.77833333,7.655916667,5.363228859,39.82666686,22.43794799,5.284521598,1.002582876,1.130582876,-5.725484624,-5.671404624,-0.963123339,35,35.18250585,12.25715539,3.645752743
Spain,1989,35.66,23.49,8.46,15.03633333,9.773616667,13.76,8.944,6.807399704,13.07736335,21.95246089,5.003916174,3.225017455,1.948684122,-5.458465045,-5.997715878,-0.70076466,35,35.18250585,12.23521817,3.649740294
Spain,1990,35.35,23.17,8.36,15.15158333,9.848529167,14.64333333,9.518166667,7.35497359,0.214581226,21.60565306,3.846664247,3.949945497,3.441695497,-4.800093878,-5.014829503,0.373681409,35,35.18250585,12.08732283,3.636414185
Spain,1991,34.58,22.53,8.08,13.22675,8.5973875,12.39833333,8.058916667,7.058134056,8.71100733,20.76897747,2.52546483,3.643151113,2.814734447,-3.995297012,-4.345303053,1.532274034,35,35.18250585,11.83781705,3.636842221
Spain,1992,33.93,22.25,8.2,13.342,8.6723,11.69416667,7.601208333,6.771303472,-24.55026424,18.92648618,0.850626775,5.720069753,4.07223642,-1.984935247,-2.68114483,2.981606839,35,35.18250585,11.48712393,3.63439694
Spain,1993,33.19,21.61,7.83,11.68808333,7.597254167,10.21083333,6.637041667,5.613841284,-1.005195128,19.33678507,-1.313657217,7.387899266,5.910649266,0.638031141,0.013893016,4.831588558,35,35.18250585,11.027868,3.650182858
Spain,1994,33.55,21.82,7.89,8.0085,5.205525,9.995833333,6.497291667,3.597740682,3.783280425,19.0979101,2.334546735,2.076212582,4.063545916,-2.548696168,-1.709047834,1.192022268,35,35.18250585,10.95345019,3.593173623
Spain,1995,33.37,21.71,7.88,9.355833333,6.081291667,11.27,7.3255,3.404910324,-23.07410153,21.05601064,4.122128666,1.828794344,3.74296101,-3.574199406,-2.76546399,-0.578871026,35,35.18250585,10.88217233,3.530154377
Spain,1996,33.3,21.69,7.89,7.493916667,4.871045833,8.736666667,5.678833333,3.454319135,-41.08939045,20.94563133,2.421277897,1.618319635,2.861069635,-2.70941724,-2.184355365,0.970740483,35,34.58222151,10.58960477,3.491224721
Spain,1997,32.82,21.47,7.91,5.37225,3.4919625,6.401666667,4.161083333,2.387259958,-47.86884603,21.431488,3.865440869,-0.880450827,0.148965839,-3.982925202,-3.547996661,-0.586264659,35,33.88662338,10.40210151,3.482189775
Spain,1998,33,21.66,8.08,4.24525,2.7594125,4.833333333,3.141666667,2.479465194,40.51734533,21.72646809,4.468776044,-2.702991238,-2.114907905,-5.154623113,-4.906157905,-1.119876941,35,34.07894969,10.49315504,3.471651673
Spain,1999,33.51,22.16,8.5,2.941083333,1.911704167,4.728333333,3.073416667,2.627638,-41.78498101,21.64767864,4.745268486,-4.431823153,-2.644573153,-6.130298778,-5.375185653,-1.440423289,35,33.76390934,10.41228856,3.463142365
