uf,ano,pop,evento,total,total_vitima,regiao,total_rate,total_vitima_rate
BA,2017,15344447.0,Roubo de carga,417.0,0.0,Nordeste,2.717595492362807,0.0
BA,2018,14812617.0,Roubo de carga,304.0,0.0,Nordeste,2.0523044644980697,0.0
BA,2019,14873064.0,Roubo de carga,274.0,0.0,Nordeste,1.8422565787385843,0.0
BA,2020,14930634.0,Roubo de carga,220.0,0.0,Nordeste,1.4734806304943247,0.0
BA,2021,14985284.0,Roubo de carga,223.0,0.0,Nordeste,1.4881266180874517,0.0
BA,2022,14940360.333333334,Roubo de carga,334.0,0.0,Nordeste,2.23555518440084,0.0
BA,2023,14895436.666666666,Roubo de carga,301.0,0.0,Nordeste,2.020753112082873,0.0
BA,2024,14850513.0,Roubo de carga,180.0,0.0,Nordeste,1.2120793402894567,0.0
BA,2017,15344447.0,Roubo de veículo,13526.0,0.0,Nordeste,88.14915258920703,0.0
BA,2018,14812617.0,Roubo de veículo,13348.0,0.0,Nordeste,90.11236839513234,0.0
BA,2019,14873064.0,Roubo de veículo,11523.0,0.0,Nordeste,77.47562976936024,0.0
BA,2020,14930634.0,Roubo de veículo,10494.0,0.0,Nordeste,70.28502607457929,0.0
BA,2021,14985284.0,Roubo de veículo,11455.0,0.0,Nordeste,76.44166103225004,0.0
BA,2022,14940360.333333334,Roubo de veículo,12916.0,0.0,Nordeste,86.45039150215943,0.0
BA,2023,14895436.666666666,Roubo de veículo,12528.0,0.0,Nordeste,84.10629564177485,0.0
BA,2024,14850513.0,Roubo de veículo,11072.0,0.0,Nordeste,74.55634697602703,0.0
BA,2017,15344447.0,Roubo seguido de morte (latrocínio),0.0,176.0,Nordeste,0.0,1.1469947401819043
BA,2018,14812617.0,Roubo seguido de morte (latrocínio),0.0,137.0,Nordeste,0.0,0.924887209329722
BA,2019,14873064.0,Roubo seguido de morte (latrocínio),0.0,142.0,Nordeste,0.0,0.9547461101491931
BA,2020,14930634.0,Roubo seguido de morte (latrocínio),0.0,108.0,Nordeste,0.0,0.723345036788123
BA,2021,14985284.0,Roubo seguido de morte (latrocínio),0.0,137.0,Nordeste,0.0,0.9142302541613493
BA,2022,14940360.333333334,Roubo seguido de morte (latrocínio),0.0,87.0,Nordeste,0.0,0.5823152725834524
BA,2023,14895436.666666666,Roubo seguido de morte (latrocínio),0.0,69.0,Nordeste,0.0,0.4632291187166719
BA,2024,14850513.0,Roubo seguido de morte (latrocínio),0.0,75.0,Nordeste,0.0,0.5050330584539403
BA,2017,15344447.0,Tentativa de homicídio,0.0,3234.0,Nordeste,0.0,21.076028350842492
BA,2018,14812617.0,Tentativa de homicídio,0.0,3017.0,Nordeste,0.0,20.36777160983775
BA,2019,14873064.0,Tentativa de homicídio,0.0,3065.0,Nordeste,0.0,20.607724138079416
BA,2020,14930634.0,Tentativa de homicídio,0.0,2575.0,Nordeste,0.0,17.24642101601312
BA,2021,14985284.0,Tentativa de homicídio,0.0,2260.0,Nordeste,0.0,15.08146258689525
BA,2022,14940360.333333334,Tentativa de homicídio,0.0,2632.0,Nordeste,0.0,17.616710315398237
BA,2023,14895436.666666666,Tentativa de homicídio,0.0,3011.0,Nordeste,0.0,20.214244586317378
BA,2024,14850513.0,Tentativa de homicídio,0.0,3071.0,Nordeste,0.0,20.679420300160672
CE,2017,9020460.0,Furto de veículo,4997.0,0.0,Nordeste,55.39628799418212,0.0
CE,2018,9075649.0,Furto de veículo,4184.0,0.0,Nordeste,46.10138624796971,0.0
CE,2019,9132078.0,Furto de veículo,4602.0,0.0,Nordeste,50.39378770089348,0.0
CE,2020,9187103.0,Furto de veículo,4200.0,0.0,Nordeste,45.716261154359536,0.0
CE,2021,9240580.0,Furto de veículo,4052.0,0.0,Nordeste,43.850061359784775,0.0
CE,2022,9238272.0,Furto de veículo,5904.0,0.0,Nordeste,63.908055532463216,0.0
CE,2023,9235964.0,Furto de veículo,6081.0,0.0,Nordeste,65.84044719100247,0.0
CE,2024,9233656.0,Furto de veículo,5637.0,0.0,Nordeste,61.04840812783149,0.0
CE,2017,9020460.0,Homicídio doloso,0.0,5004.0,Nordeste,0.0,55.47388935819238
CE,2018,9075649.0,Homicídio doloso,0.0,4402.0,Nordeste,0.0,48.50341832303123
CE,2019,9132078.0,Homicídio doloso,0.0,2155.0,Nordeste,0.0,23.598133962500103
CE,2020,9187103.0,Homicídio doloso,0.0,3934.0,Nordeste,0.0,42.82089794791677
CE,2021,9240580.0,Homicídio doloso,0.0,3202.0,Nordeste,0.0,34.65150455923762
CE,2022,9238272.0,Homicídio doloso,0.0,2881.0,Nordeste,0.0,31.18548577049907
CE,2023,9235964.0,Homicídio doloso,0.0,2893.0,Nordeste,0.0,31.323205677285014
CE,2024,9233656.0,Homicídio doloso,0.0,3178.0,Nordeste,0.0,34.41756981200079
CE,2017,9020460.0,Lesão corporal seguida de morte,0.0,41.0,Nordeste,0.0,0.4545222749172437
CE,2018,9075649.0,Lesão corporal seguida de morte,0.0,33.0,Nordeste,0.0,0.3636103599863767
CE,2019,9132078.0,Lesão corporal seguida de morte,0.0,31.0,Nordeste,0.0,0.33946271593387617
CE,2020,9187103.0,Lesão corporal seguida de morte,0.0,30.0,Nordeste,0.0,0.3265447225311396
CE,2021,9240580.0,Lesão corporal seguida de morte,0.0,23.0,Nordeste,0.0,0.24890212519127589
CE,2022,9238272.0,Lesão corporal seguida de morte,0.0,16.0,Nordeste,0.0,0.1731925624185995
CE,2023,9235964.0,Lesão corporal seguida de morte,0.0,11.0,Nordeste,0.0,0.11909964135849814
CE,2024,9233656.0,Lesão corporal seguida de morte,0.0,12.0,Nordeste,0.0,0.12995935737696965
CE,2017,9020460.0,Roubo a instituição financeira,56.0,0.0,Nordeste,0.6208109120820889,0.0
CE,2018,9075649.0,Roubo a instituição financeira,41.0,0.0,Nordeste,0.45175832604368016,0.0
CE,2019,9132078.0,Roubo a instituição financeira,14.0,0.0,Nordeste,0.15330574267981503,0.0
CE,2020,9187103.0,Roubo a instituição financeira,8.0,0.0,Nordeste,0.08707859267497055,0.0
CE,2021,9240580.0,Roubo a instituição financeira,7.0,0.0,Nordeste,0.0757528207103883,0.0
CE,2022,9238272.0,Roubo a instituição financeira,7.0,0.0,Nordeste,0.07577174605813727,0.0
CE,2023,9235964.0,Roubo a instituição financeira,3.0,0.0,Nordeste,0.03248172037049949,0.0
CE,2024,9233656.0,Roubo a instituição financeira,1.0,0.0,Nordeste,0.010829946448080803,0.0
CE,2017,9020460.0,Roubo de carga,310.0,0.0,Nordeste,3.4366318347401354,0.0
CE,2018,9075649.0,Roubo de carga,244.0,0.0,Nordeste,2.6885129647477553,0.0
CE,2019,9132078.0,Roubo de carga,90.0,0.0,Nordeste,0.9855369172273823,0.0
CE,2020,9187103.0,Roubo de carga,63.0,0.0,Nordeste,0.6857439173153931,0.0
CE,2021,9240580.0,Roubo de carga,45.0,0.0,Nordeste,0.48698241885249627,0.0
CE,2022,9238272.0,Roubo de carga,70.0,0.0,Nordeste,0.7577174605813728,0.0
CE,2023,9235964.0,Roubo de carga,107.0,0.0,Nordeste,1.1585146932144819,0.0
CE,2024,9233656.0,Roubo de carga,62.0,0.0,Nordeste,0.6714566797810098,0.0
CE,2017,9020460.0,Roubo de veículo,11133.0,0.0,Nordeste,123.41942650374814,0.0
CE,2018,9075649.0,Roubo de veículo,9319.0,0.0,Nordeste,102.68136196100136,0.0
CE,2019,9132078.0,Roubo de veículo,5128.0,0.0,Nordeste,56.153703461577976,0.0
CE,2020,9187103.0,Roubo de veículo,8609.0,0.0,Nordeste,93.70745054235269,0.0
CE,2021,9240580.0,Roubo de veículo,7805.0,0.0,Nordeste,84.46439509208297,0.0
CE,2022,9238272.0,Roubo de veículo,7697.0,0.0,Nordeste,83.31644705849753,0.0
CE,2023,9235964.0,Roubo de veículo,7794.0,0.0,Nordeste,84.38750952255769,0.0
CE,2024,9233656.0,Roubo de veículo,6587.0,0.0,Nordeste,71.33685725350826,0.0
CE,2017,9020460.0,Roubo seguido de morte (latrocínio),0.0,88.0,Nordeste,0.0,0.9755600047004256
CE,2018,9075649.0,Roubo seguido de morte (latrocínio),0.0,53.0,Nordeste,0.0,0.5839802751296354
CE,2019,9132078.0,Roubo seguido de morte (latrocínio),0.0,37.0,Nordeste,0.0,0.4051651770823683
CE,2020,9187103.0,Roubo seguido de morte (latrocínio),0.0,48.0,Nordeste,0.0,0.5224715560498233
CE,2021,9240580.0,Roubo seguido de morte (latrocínio),0.0,43.0,Nordeste,0.0,0.4653387557923854
CE,2022,9238272.0,Roubo seguido de morte (latrocínio),0.0,44.0,Nordeste,0.0,0.4762795466511486
CE,2023,9235964.0,Roubo seguido de morte (latrocínio),0.0,24.0,Nordeste,0.0,0.2598537629639959
CE,2024,9233656.0,Roubo seguido de morte (latrocínio),0.0,41.0,Nordeste,0.0,0.44402780437131295
CE,2017,9020460.0,Tentativa de homicídio,0.0,1311.0,Nordeste,0.0,14.533626888207476
CE,2018,9075649.0,Tentativa de homicídio,0.0,1263.0,Nordeste,0.0,13.916360141296783
CE,2019,9132078.0,Tentativa de homicídio,0.0,1174.0,Nordeste,0.0,12.855781564721633
CE,2020,9187103.0,Tentativa de homicídio,0.0,1050.0,Nordeste,0.0,11.429065288589884
CE,2021,9240580.0,Tentativa de homicídio,0.0,1015.0,Nordeste,0.0,10.984159003006305
CE,2022,9238272.0,Tentativa de homicídio,0.0,1018.0,Nordeste,0.0,11.019376783883393
CE,2023,9235964.0,Tentativa de homicídio,0.0,1099.0,Nordeste,0.0,11.899136895726315
CE,2024,9233656.0,Tentativa de homicídio,0.0,1107.0,Nordeste,0.0,11.98875071802545
DF,2017,3039444.0,Furto de veículo,5798.0,0.0,Centro-Oeste,190.7585729495263,0.0
DF,2018,2974703.0,Furto de veículo,5300.0,0.0,Centro-Oeste,178.1690474645704,0.0
DF,2019,3015268.0,Furto de veículo,5143.0,0.0,Centro-Oeste,170.56526982012875,0.0
DF,2020,3055149.0,Furto de veículo,4288.0,0.0,Centro-Oeste,140.35322008844742,0.0
DF,2021,3094325.0,Furto de veículo,3742.0,0.0,Centro-Oeste,120.93105927787158,0.0
DF,2022,3057156.0,Furto de veículo,3713.0,0.0,Centro-Oeste,121.45274889472438,0.0
DF,2023,3019987.0,Furto de veículo,3236.0,0.0,Centro-Oeste,107.15277913447973,0.0
DF,2024,2982818.0,Furto de veículo,3315.0,0.0,Centro-Oeste,111.13651587190368,0.0
DF,2017,3039444.0,Homicídio doloso,0.0,493.0,Centro-Oeste,0.0,16.220071828926606
DF,2018,2974703.0,Homicídio doloso,0.0,434.0,Centro-Oeste,0.0,14.589691811249729
DF,2019,3015268.0,Homicídio doloso,0.0,386.0,Centro-Oeste,0.0,12.801515487180577
DF,2020,3055149.0,Homicídio doloso,0.0,357.0,Centro-Oeste,0.0,11.685191131430907
DF,2021,3094325.0,Homicídio doloso,0.0,288.0,Centro-Oeste,0.0,9.307361056126943
DF,2022,3057156.0,Homicídio doloso,0.0,258.0,Centro-Oeste,0.0,8.439216055706677
DF,2023,3019987.0,Homicídio doloso,0.0,234.0,Centro-Oeste,0.0,7.748377724804776
DF,2024,2982818.0,Homicídio doloso,0.0,207.0,Centro-Oeste,0.0,6.939746239965027
DF,2017,3039444.0,Lesão corporal seguida de morte,0.0,5.0,Centro-Oeste,0.0,0.16450377108444833
DF,2018,2974703.0,Lesão corporal seguida de morte,0.0,8.0,Centro-Oeste,0.0,0.2689344112672761
DF,2019,3015268.0,Lesão corporal seguida de morte,0.0,6.0,Centro-Oeste,0.0,0.19898728736550117
DF,2020,3055149.0,Lesão corporal seguida de morte,0.0,5.0,Centro-Oeste,0.0,0.16365813909567095
DF,2021,3094325.0,Lesão corporal seguida de morte,0.0,7.0,Centro-Oeste,0.0,0.2262205812253076
DF,2022,3057156.0,Lesão corporal seguida de morte,0.0,5.0,Centro-Oeste,0.0,0.16355069875400535
DF,2023,3019987.0,Lesão corporal seguida de morte,0.0,1.0,Centro-Oeste,0.0,0.03311272531967853
DF,2024,2982818.0,Lesão corporal seguida de morte,0.0,12.0,Centro-Oeste,0.0,0.40230412985304503
DF,2017,3039444.0,Roubo a instituição financeira,2.0,0.0,Centro-Oeste,0.06580150843377933,0.0
DF,2018,2974703.0,Roubo a instituição financeira,3.0,0.0,Centro-Oeste,0.10085040422522853,0.0
DF,2019,3015268.0,Roubo a instituição financeira,0.0,0.0,Centro-Oeste,0.0,0.0
DF,2020,3055149.0,Roubo a instituição financeira,0.0,0.0,Centro-Oeste,0.0,0.0
DF,2021,3094325.0,Roubo a instituição financeira,0.0,0.0,Centro-Oeste,0.0,0.0
DF,2022,3057156.0,Roubo a instituição financeira,1.0,0.0,Centro-Oeste,0.03271013975080107,0.0
DF,2023,3019987.0,Roubo a instituição financeira,0.0,0.0,Centro-Oeste,0.0,0.0
DF,2024,2982818.0,Roubo a instituição financeira,0.0,0.0,Centro-Oeste,0.0,0.0
DF,2017,3039444.0,Roubo de carga,82.0,0.0,Centro-Oeste,2.697861845784953,0.0
DF,2018,2974703.0,Roubo de carga,63.0,0.0,Centro-Oeste,2.1178584887297993,0.0
DF,2019,3015268.0,Roubo de carga,35.0,0.0,Centro-Oeste,1.160759176298757,0.0
DF,2020,3055149.0,Roubo de carga,30.0,0.0,Centro-Oeste,0.9819488345740257,0.0
DF,2021,3094325.0,Roubo de carga,22.0,0.0,Centro-Oeste,0.7109789695652525,0.0
DF,2022,3057156.0,Roubo de carga,22.0,0.0,Centro-Oeste,0.7196230745176236,0.0
DF,2023,3019987.0,Roubo de carga,17.0,0.0,Centro-Oeste,0.562916330434535,0.0
DF,2024,2982818.0,Roubo de carga,18.0,0.0,Centro-Oeste,0.6034561947795675,0.0
DF,2017,3039444.0,Roubo de veículo,4855.0,0.0,Centro-Oeste,159.73316172299934,0.0
DF,2018,2974703.0,Roubo de veículo,3993.0,0.0,Centro-Oeste,134.2318880237792,0.0
DF,2019,3015268.0,Roubo de veículo,3424.0,0.0,Centro-Oeste,113.55541198991267,0.0
DF,2020,3055149.0,Roubo de veículo,2218.0,0.0,Centro-Oeste,72.59875050283964,0.0
DF,2021,3094325.0,Roubo de veículo,2033.0,0.0,Centro-Oeste,65.70092023300721,0.0
DF,2022,3057156.0,Roubo de veículo,1554.0,0.0,Centro-Oeste,50.831557172744866,0.0
DF,2023,3019987.0,Roubo de veículo,1283.0,0.0,Centro-Oeste,42.483626585147555,0.0
DF,2024,2982818.0,Roubo de veículo,1024.0,0.0,Centro-Oeste,34.32995241412651,0.0
DF,2017,3039444.0,Roubo seguido de morte (latrocínio),0.0,36.0,Centro-Oeste,0.0,1.184427151808028
DF,2018,2974703.0,Roubo seguido de morte (latrocínio),0.0,32.0,Centro-Oeste,0.0,1.0757376450691043
DF,2019,3015268.0,Roubo seguido de morte (latrocínio),0.0,25.0,Centro-Oeste,0.0,0.8291136973562548
DF,2020,3055149.0,Roubo seguido de morte (latrocínio),0.0,32.0,Centro-Oeste,0.0,1.047412090212294
DF,2021,3094325.0,Roubo seguido de morte (latrocínio),0.0,23.0,Centro-Oeste,0.0,0.7432961954545821
DF,2022,3057156.0,Roubo seguido de morte (latrocínio),0.0,20.0,Centro-Oeste,0.0,0.6542027950160214
DF,2023,3019987.0,Roubo seguido de morte (latrocínio),0.0,18.0,Centro-Oeste,0.0,0.5960290557542135
DF,2024,2982818.0,Roubo seguido de morte (latrocínio),0.0,8.0,Centro-Oeste,0.0,0.26820275323536336
DF,2017,3039444.0,Tentativa de homicídio,0.0,966.0,Centro-Oeste,0.0,31.782128573515422
DF,2018,2974703.0,Tentativa de homicídio,0.0,894.0,Centro-Oeste,0.0,30.053420459118104
DF,2019,3015268.0,Tentativa de homicídio,0.0,936.0,Centro-Oeste,0.0,31.04201682901818
DF,2020,3055149.0,Tentativa de homicídio,0.0,819.0,Centro-Oeste,0.0,26.807203183870904
DF,2021,3094325.0,Tentativa de homicídio,0.0,675.0,Centro-Oeste,0.0,21.81412747529752
DF,2022,3057156.0,Tentativa de homicídio,0.0,628.0,Centro-Oeste,0.0,20.541967763503074
DF,2023,3019987.0,Tentativa de homicídio,0.0,710.0,Centro-Oeste,0.0,23.510034976971756
DF,2024,2982818.0,Tentativa de homicídio,0.0,690.0,Centro-Oeste,0.0,23.13248746655009
ES,2017,4016356.0,Furto de veículo,0.0,0.0,Sudeste,0.0,0.0
ES,2018,3972388.0,Furto de veículo,5814.0,0.0,Sudeste,146.3603253257235,0.0
ES,2019,4018650.0,Furto de veículo,5609.0,0.0,Sudeste,139.57423512871236,0.0
ES,2020,4064052.0,Furto de veículo,5390.0,0.0,Sudeste,132.62625576641244,0.0
ES,2021,4108508.0,Furto de veículo,4683.0,0.0,Sudeste,113.98298360378026,0.0
ES,2022,4106381.6666666665,Furto de veículo,4658.0,0.0,Sudeste,113.43319686552921,0.0
ES,2023,4104255.3333333335,Furto de veículo,4083.0,0.0,Sudeste,99.48211474172415,0.0
ES,2024,4102129.0,Furto de veículo,3942.0,0.0,Sudeste,96.09644162823744,0.0
ES,2017,4016356.0,Homicídio doloso,0.0,1365.0,Sudeste,0.0,33.986031118755406
ES,2018,3972388.0,Homicídio doloso,0.0,1075.0,Sudeste,0.0,27.061807658265003
ES,2019,4018650.0,Homicídio doloso,0.0,953.0,Sudeste,0.0,23.714431463302354
ES,2020,4064052.0,Homicídio doloso,0.0,1081.0,Sudeste,0.0,26.59906910639923
ES,2021,4108508.0,Homicídio doloso,0.0,1023.0,Sudeste,0.0,24.89954990960222
ES,2022,4106381.6666666665,Homicídio doloso,0.0,968.0,Sudeste,0.0,23.57306452679955
ES,2023,4104255.3333333335,Homicídio doloso,0.0,938.0,Sudeste,0.0,22.854328588718406
ES,2024,4102129.0,Homicídio doloso,0.0,813.0,Sudeste,0.0,19.818976926371647
ES,2017,4016356.0,Lesão corporal seguida de morte,0.0,10.0,Sudeste,0.0,0.24898191295791508
ES,2018,3972388.0,Lesão corporal seguida de morte,0.0,14.0,Sudeste,0.0,0.35243284392159074
ES,2019,4018650.0,Lesão corporal seguida de morte,0.0,10.0,Sudeste,0.0,0.24883978450474664
ES,2020,4064052.0,Lesão corporal seguida de morte,0.0,20.0,Sudeste,0.0,0.49211968744494416
ES,2021,4108508.0,Lesão corporal seguida de morte,0.0,17.0,Sudeste,0.0,0.41377551169426957
ES,2022,4106381.6666666665,Lesão corporal seguida de morte,0.0,26.0,Sudeste,0.0,0.63316082406693
ES,2023,4104255.3333333335,Lesão corporal seguida de morte,0.0,12.0,Sudeste,0.0,0.2923794702181459
ES,2024,4102129.0,Lesão corporal seguida de morte,0.0,11.0,Sudeste,0.0,0.26815343934820185
ES,2017,4016356.0,Roubo a instituição financeira,0.0,0.0,Sudeste,0.0,0.0
ES,2018,3972388.0,Roubo a instituição financeira,49.0,0.0,Sudeste,1.2335149537255676,0.0
ES,2019,4018650.0,Roubo a instituição financeira,40.0,0.0,Sudeste,0.9953591380189866,0.0
ES,2020,4064052.0,Roubo a instituição financeira,31.0,0.0,Sudeste,0.7627855155396633,0.0
ES,2021,4108508.0,Roubo a instituição financeira,35.0,0.0,Sudeste,0.851890759370555,0.0
ES,2022,4106381.6666666665,Roubo a instituição financeira,26.0,0.0,Sudeste,0.63316082406693,0.0
ES,2023,4104255.3333333335,Roubo a instituição financeira,20.0,0.0,Sudeste,0.4872991170302432,0.0
ES,2024,4102129.0,Roubo a instituição financeira,19.0,0.0,Sudeste,0.4631741225105305,0.0
ES,2017,4016356.0,Roubo de carga,0.0,0.0,Sudeste,0.0,0.0
ES,2018,3972388.0,Roubo de carga,36.0,0.0,Sudeste,0.9062558843698046,0.0
ES,2019,4018650.0,Roubo de carga,20.0,0.0,Sudeste,0.4976795690094933,0.0
ES,2020,4064052.0,Roubo de carga,25.0,0.0,Sudeste,0.6151496093061801,0.0
ES,2021,4108508.0,Roubo de carga,27.0,0.0,Sudeste,0.6571728715144282,0.0
ES,2022,4106381.6666666665,Roubo de carga,35.0,0.0,Sudeste,0.8523318785516366,0.0
ES,2023,4104255.3333333335,Roubo de carga,25.0,0.0,Sudeste,0.6091238962878041,0.0
ES,2024,4102129.0,Roubo de carga,12.0,0.0,Sudeste,0.29253102474349296,0.0
ES,2017,4016356.0,Roubo de veículo,0.0,0.0,Sudeste,0.0,0.0
ES,2018,3972388.0,Roubo de veículo,5403.0,0.0,Sudeste,136.0139039791682,0.0
ES,2019,4018650.0,Roubo de veículo,3956.0,0.0,Sudeste,98.44101875007777,0.0
ES,2020,4064052.0,Roubo de veículo,3715.0,0.0,Sudeste,91.41123194289837,0.0
ES,2021,4108508.0,Roubo de veículo,3810.0,0.0,Sudeste,92.73439409148041,0.0
ES,2022,4106381.6666666665,Roubo de veículo,3254.0,0.0,Sudeste,79.242512365915,0.0
ES,2023,4104255.3333333335,Roubo de veículo,2670.0,0.0,Sudeste,65.05443212353748,0.0
ES,2024,4102129.0,Roubo de veículo,1928.0,0.0,Sudeste,46.9999846421212,0.0
ES,2017,4016356.0,Roubo seguido de morte (latrocínio),0.0,45.0,Sudeste,0.0,1.1204186083106178
ES,2018,3972388.0,Roubo seguido de morte (latrocínio),0.0,34.0,Sudeste,0.0,0.8559083352381489
ES,2019,4018650.0,Roubo seguido de morte (latrocínio),0.0,26.0,Sudeste,0.0,0.6469834397123412
ES,2020,4064052.0,Roubo seguido de morte (latrocínio),0.0,39.0,Sudeste,0.0,0.959633390517641
ES,2021,4108508.0,Roubo seguido de morte (latrocínio),0.0,43.0,Sudeste,0.0,1.0466086472266818
ES,2022,4106381.6666666665,Roubo seguido de morte (latrocínio),0.0,28.0,Sudeste,0.0,0.6818655028413092
ES,2023,4104255.3333333335,Roubo seguido de morte (latrocínio),0.0,27.0,Sudeste,0.0,0.6578538079908284
ES,2024,4102129.0,Roubo seguido de morte (latrocínio),0.0,39.0,Sudeste,0.0,0.9507258304163521
ES,2017,4016356.0,Tentativa de homicídio,0.0,0.0,Sudeste,0.0,0.0
ES,2018,3972388.0,Tentativa de homicídio,0.0,2239.0,Sudeste,0.0,56.36408125288869
ES,2019,4018650.0,Tentativa de homicídio,0.0,2318.0,Sudeste,0.0,57.68106204820027
ES,2020,4064052.0,Tentativa de homicídio,0.0,2467.0,Sudeste,0.0,60.702963446333854
ES,2021,4108508.0,Tentativa de homicídio,0.0,2552.0,Sudeste,0.0,62.11500622610446
ES,2022,4106381.6666666665,Tentativa de homicídio,0.0,2553.0,Sudeste,0.0,62.171522455495094
ES,2023,4104255.3333333335,Tentativa de homicídio,0.0,2568.0,Sudeste,0.0,62.569206626683226
ES,2024,4102129.0,Tentativa de homicídio,0.0,2767.0,Sudeste,0.0,67.45277878877042
GO,2017,6778772.0,Furto de veículo,11961.0,0.0,Centro-Oeste,176.4478876115025,0.0
GO,2018,6921161.0,Furto de veículo,10512.0,0.0,Centro-Oeste,151.8820325087077,0.0
GO,2019,7018354.0,Furto de veículo,8118.0,0.0,Centro-Oeste,115.66814669080527,0.0
GO,2020,7113540.0,Furto de veículo,5727.0,0.0,Centro-Oeste,80.50843883635996,0.0
GO,2021,7206589.0,Furto de veículo,5278.0,0.0,Centro-Oeste,73.23853212664133,0.0
GO,2022,7254553.666666667,Furto de veículo,5387.0,0.0,Centro-Oeste,74.25680817211773,0.0
GO,2023,7302518.333333333,Furto de veículo,4454.0,0.0,Centro-Oeste,60.99265755580666,0.0
GO,2024,7350483.0,Furto de veículo,3547.0,0.0,Centro-Oeste,48.25533233666413,0.0
GO,2017,6778772.0,Homicídio doloso,0.0,2246.0,Centro-Oeste,0.0,33.132844709926815
GO,2018,6921161.0,Homicídio doloso,0.0,2081.0,Centro-Oeste,0.0,30.06720982216712
GO,2019,7018354.0,Homicídio doloso,0.0,1625.0,Centro-Oeste,0.0,23.15357703529916
GO,2020,7113540.0,Homicídio doloso,0.0,1469.0,Centro-Oeste,0.0,20.650758975137553
GO,2021,7206589.0,Homicídio doloso,0.0,1188.0,Centro-Oeste,0.0,16.4849140141057
GO,2022,7254553.666666667,Homicídio doloso,0.0,1134.0,Centro-Oeste,0.0,15.63156125249332
GO,2023,7302518.333333333,Homicídio doloso,0.0,1004.0,Centro-Oeste,0.0,13.748681676252781
GO,2024,7350483.0,Homicídio doloso,0.0,890.0,Centro-Oeste,0.0,12.108047865698078
GO,2017,6778772.0,Lesão corporal seguida de morte,0.0,37.0,Centro-Oeste,0.0,0.5458215735829439
GO,2018,6921161.0,Lesão corporal seguida de morte,0.0,61.0,Centro-Oeste,0.0,0.8813550212168162
GO,2019,7018354.0,Lesão corporal seguida de morte,0.0,36.0,Centro-Oeste,0.0,0.512940783551243
GO,2020,7113540.0,Lesão corporal seguida de morte,0.0,23.0,Centro-Oeste,0.0,0.32332706359983915
GO,2021,7206589.0,Lesão corporal seguida de morte,0.0,24.0,Centro-Oeste,0.0,0.33302856594152935
GO,2022,7254553.666666667,Lesão corporal seguida de morte,0.0,26.0,Centro-Oeste,0.0,0.3583955842723336
GO,2023,7302518.333333333,Lesão corporal seguida de morte,0.0,27.0,Centro-Oeste,0.0,0.3697354634052043
GO,2024,7350483.0,Lesão corporal seguida de morte,0.0,28.0,Centro-Oeste,0.0,0.38092734858375976
GO,2017,6778772.0,Roubo a instituição financeira,40.0,0.0,Centro-Oeste,0.5900773768464259,0.0
GO,2018,6921161.0,Roubo a instituição financeira,30.0,0.0,Centro-Oeste,0.4334532891230243,0.0
GO,2019,7018354.0,Roubo a instituição financeira,5.0,0.0,Centro-Oeste,0.07124177549322819,0.0
GO,2020,7113540.0,Roubo a instituição financeira,4.0,0.0,Centro-Oeste,0.05623079366953725,0.0
GO,2021,7206589.0,Roubo a instituição financeira,5.0,0.0,Centro-Oeste,0.06938095123781861,0.0
GO,2022,7254553.666666667,Roubo a instituição financeira,0.0,0.0,Centro-Oeste,0.0,0.0
GO,2023,7302518.333333333,Roubo a instituição financeira,0.0,0.0,Centro-Oeste,0.0,0.0
GO,2024,7350483.0,Roubo a instituição financeira,0.0,0.0,Centro-Oeste,0.0,0.0
GO,2017,6778772.0,Roubo de carga,544.0,0.0,Centro-Oeste,8.025052325111393,0.0
GO,2018,6921161.0,Roubo de carga,435.0,0.0,Centro-Oeste,6.285072692283853,0.0
GO,2019,7018354.0,Roubo de carga,176.0,0.0,Centro-Oeste,2.507710497361632,0.0
GO,2020,7113540.0,Roubo de carga,160.0,0.0,Centro-Oeste,2.24923174678149,0.0
GO,2021,7206589.0,Roubo de carga,282.0,0.0,Centro-Oeste,3.91308564981297,0.0
GO,2022,7254553.666666667,Roubo de carga,85.0,0.0,Centro-Oeste,1.171677871659552,0.0
GO,2023,7302518.333333333,Roubo de carga,41.0,0.0,Centro-Oeste,0.5614501481338288,0.0
GO,2024,7350483.0,Roubo de carga,14.0,0.0,Centro-Oeste,0.19046367429187988,0.0
GO,2017,6778772.0,Roubo de veículo,14680.0,0.0,Centro-Oeste,216.5583973026383,0.0
GO,2018,6921161.0,Roubo de veículo,10236.0,0.0,Centro-Oeste,147.89426224877587,0.0
GO,2019,7018354.0,Roubo de veículo,4046.0,0.0,Centro-Oeste,57.64884472912024,0.0
GO,2020,7113540.0,Roubo de veículo,2541.0,0.0,Centro-Oeste,35.72061167857354,0.0
GO,2021,7206589.0,Roubo de veículo,1793.0,0.0,Centro-Oeste,24.880009113881755,0.0
GO,2022,7254553.666666667,Roubo de veículo,1356.0,0.0,Centro-Oeste,18.69170816435709,0.0
GO,2023,7302518.333333333,Roubo de veículo,942.0,0.0,Centro-Oeste,12.899659501026017,0.0
GO,2024,7350483.0,Roubo de veículo,704.0,0.0,Centro-Oeste,9.577601907248816,0.0
GO,2017,6778772.0,Roubo seguido de morte (latrocínio),0.0,120.0,Centro-Oeste,0.0,1.7702321305392774
