,CZ,agi,returns,bracket_min,bracket_max,year,state,agi_sum,returns_sum
37,500.0,7275820.0,204004.0,25000,49999,2009,NC,36283874.0,791718.0029296875
38,500.0,6514147.0,105909.0,50000,74999,2009,NC,36283874.0,791718.0029296875
39,500.0,5312898.0,61615.0,75000,99999,2009,NC,36283874.0,791718.0029296875
40,500.0,7785759.0,59241.0,100000,199999,2009,NC,36283874.0,791718.0029296875
41,500.0,4969757.0,12101.0029296875,200000,10000000000000000,2009,NC,36283874.0,791718.0029296875
42,601.0,454185.0,35465.0,1,24999,2009,NC,2814382.0,72480.00289916992
43,601.0,683908.0,19225.0,25000,49999,2009,NC,2814382.0,72480.00289916992
44,601.0,579678.0,9476.0,50000,74999,2009,NC,2814382.0,72480.00289916992
45,601.0,381754.0,4431.0,75000,99999,2009,NC,2814382.0,72480.00289916992
46,601.0,472021.0,3378.00048828125,100000,199999,2009,NC,2814382.0,72480.00289916992
47,601.0,242836.0,505.0024108886719,200000,10000000000000000,2009,NC,2814382.0,72480.00289916992
48,602.0,116715.0,9157.0,1,24999,2009,VA,617480.001953125,17675.002326965332
49,602.0,168285.0,4690.0,25000,49999,2009,VA,617480.001953125,17675.002326965332
50,602.0,137976.0,2260.0,50000,74999,2009,VA,617480.001953125,17675.002326965332
51,602.0,95979.0,1011.0001220703125,75000,99999,2009,VA,617480.001953125,17675.002326965332
52,602.0,68484.0,468.0010070800781,100000,199999,2009,VA,617480.001953125,17675.002326965332
53,602.0,30041.001953125,89.0011978149414,200000,10000000000000000,2009,VA,617480.001953125,17675.002326965332
54,700.0,1372947.0,109566.0,1,24999,2009,NC,10557290.0,238392.00170898438
55,700.0,2164421.0,60676.0,25000,49999,2009,NC,10557290.0,238392.00170898438
56,700.0,1898942.0,30946.0,50000,74999,2009,NC,10557290.0,238392.00170898438
57,700.0,1503478.0,17447.0,75000,99999,2009,NC,10557290.0,238392.00170898438
58,700.0,2156157.0,16258.0,100000,199999,2009,NC,10557290.0,238392.00170898438
59,700.0,1461345.0,3499.001708984375,200000,10000000000000000,2009,NC,10557290.0,238392.00170898438
60,800.0,1662362.0,130413.0,1,24999,2009,NC,12227564.0,289147.0021972656
61,800.0,2724676.0,76069.0,25000,49999,2009,NC,12227564.0,289147.0021972656
62,800.0,2431595.0,39628.0,50000,74999,2009,NC,12227564.0,289147.0021972656
63,800.0,1877065.0,21790.0,75000,99999,2009,NC,12227564.0,289147.0021972656
64,800.0,2400060.0,18199.0,100000,199999,2009,NC,12227564.0,289147.0021972656
65,800.0,1131806.0,3048.002197265625,200000,10000000000000000,2009,NC,12227564.0,289147.0021972656
66,900.0,5766341.0,456290.0,1,24999,2009,NC,62003326.0,1135612.00390625
67,900.0,10428222.0,290544.0,25000,49999,2009,NC,62003326.0,1135612.00390625
68,900.0,9237507.0,150341.0,50000,74999,2009,NC,62003326.0,1135612.00390625
69,900.0,8091208.0,93515.0,75000,99999,2009,NC,62003326.0,1135612.00390625
70,900.0,15290622.0,114200.0,100000,199999,2009,NC,62003326.0,1135612.00390625
71,900.0,13189426.0,30722.00390625,200000,10000000000000000,2009,NC,62003326.0,1135612.00390625
72,1001.0,410182.0,33621.0,1,24999,2009,NC,2961931.0,69530.00177001953
73,1001.0,622084.0,17366.0,25000,49999,2009,NC,2961931.0,69530.00177001953
74,1001.0,556306.0,9080.0,50000,74999,2009,NC,2961931.0,69530.00177001953
75,1001.0,401677.0,4481.0,75000,99999,2009,NC,2961931.0,69530.00177001953
76,1001.0,538470.0,3982.00048828125,100000,199999,2009,NC,2961931.0,69530.00177001953
77,1001.0,433212.0,1000.0012817382812,200000,10000000000000000,2009,NC,2961931.0,69530.00177001953
78,1002.0,1095693.0,86106.0,1,24999,2009,NC,7173960.0,181272.00146484375
79,1002.0,1741541.0,48984.0,25000,49999,2009,NC,7173960.0,181272.00146484375
80,1002.0,1483214.0,24240.0,50000,74999,2009,NC,7173960.0,181272.00146484375
81,1002.0,1000863.0,11635.0,75000,99999,2009,NC,7173960.0,181272.00146484375
82,1002.0,1128084.0,8502.0,100000,199999,2009,NC,7173960.0,181272.00146484375
83,1002.0,724565.0,1805.00146484375,200000,10000000000000000,2009,NC,7173960.0,181272.00146484375
84,1100.0,1970742.0,155270.0,1,24999,2009,NC,16714576.0,352275.001953125
85,1100.0,3244091.0,90822.0,25000,49999,2009,NC,16714576.0,352275.001953125
86,1100.0,2931441.0,47780.0,50000,74999,2009,NC,16714576.0,352275.001953125
87,1100.0,2257721.0,26201.0,75000,99999,2009,NC,16714576.0,352275.001953125
88,1100.0,3353175.0,25205.0,100000,199999,2009,NC,16714576.0,352275.001953125
89,1100.0,2957406.0,6997.001953125,200000,10000000000000000,2009,NC,16714576.0,352275.001953125
90,1201.0,210566.0,17246.0,1,24999,2009,NC,1445934.0,35104.00094604492
91,1201.0,314459.0,8832.0,25000,49999,2009,NC,1445934.0,35104.00094604492
92,1201.0,268878.0,4397.0,50000,74999,2009,NC,1445934.0,35104.00094604492
93,1201.0,201096.0,2312.0,75000,99999,2009,NC,1445934.0,35104.00094604492
94,1201.0,264257.0,1940.000244140625,100000,199999,2009,NC,1445934.0,35104.00094604492
95,1201.0,186678.0,377.0007019042969,200000,10000000000000000,2009,NC,1445934.0,35104.00094604492
96,1202.0,231238.0,18703.0,1,24999,2009,NC,1439329.0,37902.00134277344
97,1202.0,359628.0,10017.0,25000,49999,2009,NC,1439329.0,37902.00134277344
98,1202.0,287572.0,4683.0,50000,74999,2009,NC,1439329.0,37902.00134277344
99,1202.0,201728.0,2331.0,75000,99999,2009,NC,1439329.0,37902.00134277344
100,1202.0,263689.0,1914.000244140625,100000,199999,2009,NC,1439329.0,37902.00134277344
101,1202.0,95474.0,254.0010986328125,200000,10000000000000000,2009,NC,1439329.0,37902.00134277344
102,1203.0,1938537.0,156407.0,1,24999,2009,NC,15313657.0,349367.0029296875
103,1203.0,3243520.0,90363.0,25000,49999,2009,NC,15313657.0,349367.0029296875
104,1203.0,2970908.0,48425.0,50000,74999,2009,NC,15313657.0,349367.0029296875
105,1203.0,2303844.0,26752.0,75000,99999,2009,NC,15313657.0,349367.0029296875
106,1203.0,3012897.0,22759.0,100000,199999,2009,NC,15313657.0,349367.0029296875
107,1203.0,1843951.0,4661.0029296875,200000,10000000000000000,2009,NC,15313657.0,349367.0029296875
108,1204.0,315405.0,26390.0,1,24999,2009,NC,1960140.0,51398.00079345703
109,1204.0,443888.0,12446.0,25000,49999,2009,NC,1960140.0,51398.00079345703
110,1204.0,380920.0,6234.0,50000,74999,2009,NC,1960140.0,51398.00079345703
111,1204.0,280877.0,3260.0,75000,99999,2009,NC,1960140.0,51398.00079345703
112,1204.0,361251.0,2654.0,100000,199999,2009,NC,1960140.0,51398.00079345703
113,1204.0,177799.0,414.00079345703125,200000,10000000000000000,2009,NC,1960140.0,51398.00079345703
114,1301.0,428458.0,33374.0,1,24999,2009,SC,2149641.0,62035.00143432617
115,1301.0,557553.0,15843.0,25000,49999,2009,SC,2149641.0,62035.00143432617
116,1301.0,396669.0,6500.0,50000,74999,2009,SC,2149641.0,62035.00143432617
117,1301.0,291652.0,3375.0,75000,99999,2009,SC,2149641.0,62035.00143432617
118,1301.0,352159.0,2605.000244140625,100000,199999,2009,SC,2149641.0,62035.00143432617
119,1301.0,123150.0,338.0011901855469,200000,10000000000000000,2009,SC,2149641.0,62035.00143432617
120,1302.0,2450517.0,195288.0,1,24999,2009,SC,14715936.0,369970.00341796875
121,1302.0,3086625.0,87540.0,25000,49999,2009,SC,14715936.0,369970.00341796875
122,1302.0,2477397.0,40370.0,50000,74999,2009,SC,14715936.0,369970.00341796875
123,1302.0,1900749.0,22032.0,75000,99999,2009,SC,14715936.0,369970.00341796875
124,1302.0,2692148.0,20167.0,100000,199999,2009,SC,14715936.0,369970.00341796875
125,1302.0,2108500.0,4573.00341796875,200000,10000000000000000,2009,SC,14715936.0,369970.00341796875
126,1400.0,2711897.0,208366.0,1,24999,2009,NC,16620433.0,424712.0048828125
127,1400.0,3994736.0,113285.0,25000,49999,2009,NC,16620433.0,424712.0048828125
128,1400.0,3018439.0,49308.0,50000,74999,2009,NC,16620433.0,424712.0048828125
129,1400.0,2296643.0,26639.0,75000,99999,2009,NC,16620433.0,424712.0048828125
130,1400.0,3102578.0,23298.0,100000,199999,2009,NC,16620433.0,424712.0048828125
131,1400.0,1496140.0,3816.0048828125,200000,10000000000000000,2009,NC,16620433.0,424712.0048828125
132,1500.0,1569014.0,124192.0,1,24999,2009,NC,12722084.0,276478.00390625
133,1500.0,2513994.0,70795.0,25000,49999,2009,NC,12722084.0,276478.00390625
134,1500.0,2134443.0,34719.0,50000,74999,2009,NC,12722084.0,276478.00390625
135,1500.0,1810036.0,20951.0,75000,99999,2009,NC,12722084.0,276478.00390625
136,1500.0,2870120.0,21355.0,100000,199999,2009,NC,12722084.0,276478.00390625
137,1500.0,1824477.0,4466.00390625,200000,10000000000000000,2009,NC,12722084.0,276478.00390625
138,1600.0,1206695.0,93403.0,1,24999,2009,NC,8281012.0,195290.00219726562
139,1600.0,1791242.0,50565.0,25000,49999,2009,NC,8281012.0,195290.00219726562
140,1600.0,1425813.0,23291.0,50000,74999,2009,NC,8281012.0,195290.00219726562
141,1600.0,1139892.0,13216.0,75000,99999,2009,NC,8281012.0,195290.00219726562
142,1600.0,1656899.0,12490.0,100000,199999,2009,NC,8281012.0,195290.00219726562
143,1600.0,1060471.0,2325.002197265625,200000,10000000000000000,2009,NC,8281012.0,195290.00219726562
144,1701.0,6689990.0,534772.0,1,24999,2009,NC,86968156.0,1456504.00390625
145,1701.0,12936123.0,359192.0,25000,49999,2009,NC,86968156.0,1456504.00390625
146,1701.0,12227433.0,198475.0,50000,74999,2009,NC,86968156.0,1456504.00390625
147,1701.0,11803702.0,136152.0,75000,99999,2009,NC,86968156.0,1456504.00390625
148,1701.0,24939740.0,181912.0,100000,199999,2009,NC,86968156.0,1456504.00390625
149,1701.0,18371168.0,46001.00390625,200000,10000000000000000,2009,NC,86968156.0,1456504.00390625
150,1702.0,342821.0,25827.0,1,24999,2009,NC,1965682.0,51961.000885009766
151,1702.0,502559.0,14407.0,25000,49999,2009,NC,1965682.0,51961.000885009766
152,1702.0,357454.0,5820.0,50000,74999,2009,NC,1965682.0,51961.000885009766
153,1702.0,276553.0,3211.0,75000,99999,2009,NC,1965682.0,51961.000885009766
154,1702.0,320730.0,2346.0,100000,199999,2009,NC,1965682.0,51961.000885009766
155,1702.0,165565.0,350.0008850097656,200000,10000000000000000,2009,NC,1965682.0,51961.000885009766
156,1800.0,1135502.0,83862.0,1,24999,2009,NC,6579080.0,172809.00372314453
157,1800.0,1728387.0,49562.0,25000,49999,2009,NC,6579080.0,172809.00372314453
158,1800.0,1206242.0,19706.0,50000,74999,2009,NC,6579080.0,172809.00372314453
159,1800.0,907731.0,10548.0,75000,99999,2009,NC,6579080.0,172809.00372314453
160,1800.0,1161420.0,8184.0,100000,199999,2009,NC,6579080.0,172809.00372314453
161,1800.0,439798.0,947.0037231445312,200000,10000000000000000,2009,NC,6579080.0,172809.00372314453
162,1900.0,2565518.0,198009.0,1,24999,2009,NC,17949075.0,423785.0048828125
163,1900.0,3919335.0,110562.0,25000,49999,2009,NC,17949075.0,423785.0048828125
164,1900.0,3299635.0,53723.0,50000,74999,2009,NC,17949075.0,423785.0048828125
165,1900.0,2624407.0,30410.0,75000,99999,2009,NC,17949075.0,423785.0048828125
166,1900.0,3451545.0,26145.0,100000,199999,2009,NC,17949075.0,423785.0048828125
167,1900.0,2088635.0,4936.0048828125,200000,10000000000000000,2009,NC,17949075.0,423785.0048828125
168,2000.0,3674255.0,288851.0,1,24999,2009,VA,39949730.0,756666.00390625
169,2000.0,7029704.0,194605.0,25000,49999,2009,VA,39949730.0,756666.00390625
170,2000.0,6696801.0,108830.0,50000,74999,2009,VA,39949730.0,756666.00390625
171,2000.0,6084324.0,70275.0,75000,99999,2009,VA,39949730.0,756666.00390625
172,2000.0,10550638.0,79921.0,100000,199999,2009,VA,39949730.0,756666.00390625
173,2000.0,5914008.0,14184.00390625,200000,10000000000000000,2009,VA,39949730.0,756666.00390625
174,2100.0,675003.0,53391.0,1,24999,2009,NC,4295968.0,106837.00390625
175,2100.0,941600.0,26695.0,25000,49999,2009,NC,4295968.0,106837.00390625
176,2100.0,751951.0,12237.0,50000,74999,2009,NC,4295968.0,106837.00390625
177,2100.0,622791.0,7180.0,75000,99999,2009,NC,4295968.0,106837.00390625
178,2100.0,829294.0,6181.0009765625,100000,199999,2009,NC,4295968.0,106837.00390625
179,2100.0,475329.0,1153.0029296875,200000,10000000000000000,2009,NC,4295968.0,106837.00390625
180,2200.0,836078.0,64729.0,1,24999,2009,VA,5676191.0,140229.00854492188
181,2200.0,1352118.0,38222.0,25000,49999,2009,VA,5676191.0,140229.00854492188
182,2200.0,1113007.0,18135.0,50000,74999,2009,VA,5676191.0,140229.00854492188
183,2200.0,886417.0,10158.0,75000,99999,2009,VA,5676191.0,140229.00854492188
184,2200.0,1137760.0,8015.001953125,100000,199999,2009,VA,5676191.0,140229.00854492188
185,2200.0,350811.0,970.006591796875,200000,10000000000000000,2009,VA,5676191.0,140229.00854492188
186,2300.0,598397.0,47987.0,1,24999,2009,VA,5412262.0,114096.00158691406
187,2300.0,1021699.0,28363.0,25000,49999,2009,VA,5412262.0,114096.00158691406
188,2300.0,1012913.0,16443.0,50000,74999,2009,VA,5412262.0,114096.00158691406
189,2300.0,883694.0,10230.0,75000,99999,2009,VA,5412262.0,114096.00158691406
190,2300.0,1260037.0,9474.0,100000,199999,2009,VA,5412262.0,114096.00158691406
191,2300.0,635522.0,1599.0015869140625,200000,10000000000000000,2009,VA,5412262.0,114096.00158691406
192,2400.0,4015648.0,325894.0,1,24999,2009,VA,54894651.0,895258.00390625
193,2400.0,8090967.0,223543.0,25000,49999,2009,VA,54894651.0,895258.00390625
194,2400.0,7608173.0,123609.0,50000,74999,2009,VA,54894651.0,895258.00390625
195,2400.0,7215498.0,83123.0,75000,99999,2009,VA,54894651.0,895258.00390625
196,2400.0,14549467.0,108489.0,100000,199999,2009,VA,54894651.0,895258.00390625
197,2400.0,13414898.0,30600.00390625,200000,10000000000000000,2009,VA,54894651.0,895258.00390625
198,2500.0,1382986.0,107108.0,1,24999,2009,VA,11762848.0,257686.00390625
199,2500.0,2478888.0,68908.0,25000,49999,2009,VA,11762848.0,257686.00390625
200,2500.0,2253707.0,36548.0,50000,74999,2009,VA,11762848.0,257686.00390625
201,2500.0,1873500.0,21698.0,75000,99999,2009,VA,11762848.0,257686.00390625
202,2500.0,2838190.0,21099.0,100000,199999,2009,VA,11762848.0,257686.00390625
203,2500.0,935577.0,2325.00390625,200000,10000000000000000,2009,VA,11762848.0,257686.00390625
204,2600.0,417820.0,31713.0,1,24999,2009,NC,2139190.0,60676.00427246094
205,2600.0,576642.0,16441.0,25000,49999,2009,NC,2139190.0,60676.00427246094
206,2600.0,401322.0,6542.0,50000,74999,2009,NC,2139190.0,60676.00427246094
207,2600.0,283764.0,3244.00048828125,75000,99999,2009,NC,2139190.0,60676.00427246094
208,2600.0,345507.0,2457.0009765625,100000,199999,2009,NC,2139190.0,60676.00427246094
209,2600.0,114135.0,279.0028076171875,200000,10000000000000000,2009,NC,2139190.0,60676.00427246094
210,2700.0,1643382.0,129087.0,1,24999,2009,MS,12894402.0,290646.0012207031
211,2700.0,2661484.0,73660.0,25000,49999,2009,MS,12894402.0,290646.0012207031
212,2700.0,2481552.0,40395.0,50000,74999,2009,MS,12894402.0,290646.0012207031
213,2700.0,2007607.0,23271.0,75000,99999,2009,MS,12894402.0,290646.0012207031
214,2700.0,2697514.0,20841.0,100000,199999,2009,MS,12894402.0,290646.0012207031
215,2700.0,1402863.0,3392.001220703125,200000,10000000000000000,2009,MS,12894402.0,290646.0012207031
216,2800.0,990741.0,75294.0,1,24999,2009,MS,6002821.0,151422.0028076172
217,2800.0,1363411.0,38332.0,25000,49999,2009,MS,6002821.0,151422.0028076172
218,2800.0,1102915.0,17999.0,50000,74999,2009,MS,6002821.0,151422.0028076172
219,2800.0,847466.0,9845.0,75000,99999,2009,MS,6002821.0,151422.0028076172
220,2800.0,1176811.0,8645.0,100000,199999,2009,MS,6002821.0,151422.0028076172
221,2800.0,521477.0,1307.0028076171875,200000,10000000000000000,2009,MS,6002821.0,151422.0028076172
222,2900.0,1285410.0,100925.0,1,24999,2009,MS,8967358.0,202383.001953125
223,2900.0,1696510.0,47742.0,25000,49999,2009,MS,8967358.0,202383.001953125
224,2900.0,1452985.0,23652.0,50000,74999,2009,MS,8967358.0,202383.001953125
225,2900.0,1135239.0,13149.0,75000,99999,2009,MS,8967358.0,202383.001953125
226,2900.0,1820937.0,13512.0,100000,199999,2009,MS,8967358.0,202383.001953125
227,2900.0,1576277.0,3403.001953125,200000,10000000000000000,2009,MS,8967358.0,202383.001953125
228,3001.0,225413.0,16906.0,1,24999,2009,MS,917503.0,28256.00213623047
229,3001.0,226088.0,6441.0,25000,49999,2009,MS,917503.0,28256.00213623047
230,3001.0,156312.0,2553.0,50000,74999,2009,MS,917503.0,28256.00213623047
231,3001.0,107048.0,1221.000244140625,75000,99999,2009,MS,917503.0,28256.00213623047
232,3001.0,143314.0,1007.00048828125,100000,199999,2009,MS,917503.0,28256.00213623047
233,3001.0,59328.0,128.00140380859375,200000,10000000000000000,2009,MS,917503.0,28256.00213623047
234,3002.0,208060.0,16095.0,1,24999,2009,MS,853116.0,26201.00274658203
235,3002.0,198307.0,5695.0,25000,49999,2009,MS,853116.0,26201.00274658203
236,3002.0,141150.0,2171.0,50000,74999,2009,MS,853116.0,26201.00274658203
237,3002.0,88769.0,1032.000732421875,75000,99999,2009,MS,853116.0,26201.00274658203
238,3002.0,154171.0,1065.0006103515625,100000,199999,2009,MS,853116.0,26201.00274658203
239,3002.0,62659.0,143.00140380859375,200000,10000000000000000,2009,MS,853116.0,26201.00274658203
240,3003.0,2387507.0,184243.0,1,24999,2009,MS,15918986.0,368366.00341796875
241,3003.0,3174935.0,89490.0,25000,49999,2009,MS,15918986.0,368366.00341796875
242,3003.0,2513746.0,41060.0,50000,74999,2009,MS,15918986.0,368366.00341796875
243,3003.0,2036782.0,23545.0,75000,99999,2009,MS,15918986.0,368366.00341796875
244,3003.0,3237062.0,24213.0,100000,199999,2009,MS,15918986.0,368366.00341796875
245,3003.0,2568954.0,5815.00341796875,200000,10000000000000000,2009,MS,15918986.0,368366.00341796875
246,3101.0,661702.0,50903.0,1,24999,2009,MS,3371590.0,92429.00219726562
247,3101.0,746448.0,21022.0,25000,49999,2009,MS,3371590.0,92429.00219726562
248,3101.0,614224.0,10016.0,50000,74999,2009,MS,3371590.0,92429.00219726562
249,3101.0,440458.0,5111.0,75000,99999,2009,MS,3371590.0,92429.00219726562
250,3101.0,670874.0,4775.0,100000,199999,2009,MS,3371590.0,92429.00219726562
251,3101.0,237884.0,602.002197265625,200000,10000000000000000,2009,MS,3371590.0,92429.00219726562
252,3102.0,261495.0,20306.0,1,24999,2009,MS,1663770.0,41270.001556396484
253,3102.0,353075.0,9906.0,25000,49999,2009,MS,1663770.0,41270.001556396484
254,3102.0,323257.0,5252.0,50000,74999,2009,MS,1663770.0,41270.001556396484
255,3102.0,245017.0,2848.000244140625,75000,99999,2009,MS,1663770.0,41270.001556396484
256,3102.0,363329.0,2662.0,100000,199999,2009,MS,1663770.0,41270.001556396484
257,3102.0,117597.0,296.0013122558594,200000,10000000000000000,2009,MS,1663770.0,41270.001556396484
258,3201.0,103756.0,8169.0,1,24999,2009,LA,813242.0,17894.00114440918
259,3201.0,153951.0,4282.0,25000,49999,2009,LA,813242.0,17894.00114440918
260,3201.0,148100.0,2396.0,50000,74999,2009,LA,813242.0,17894.00114440918
261,3201.0,123827.0,1424.0001220703125,75000,99999,2009,LA,813242.0,17894.00114440918
262,3201.0,198931.0,1440.0001220703125,100000,199999,2009,LA,813242.0,17894.00114440918
263,3201.0,84677.0,183.0009002685547,200000,10000000000000000,2009,LA,813242.0,17894.00114440918
264,3202.0,331037.0,25866.0,1,24999,2009,MS,1756974.0,47364.00213623047
265,3202.0,391247.0,11105.0,25000,49999,2009,MS,1756974.0,47364.00213623047
266,3202.0,303642.0,4958.0,50000,74999,2009,MS,1756974.0,47364.00213623047
267,3202.0,230269.0,2646.000244140625,75000,99999,2009,MS,1756974.0,47364.00213623047
268,3202.0,327467.0,2367.00048828125,100000,199999,2009,MS,1756974.0,47364.00213623047
269,3202.0,173312.0,422.00140380859375,200000,10000000000000000,2009,MS,1756974.0,47364.00213623047
270,3203.0,376129.0,28824.0,1,24999,2009,MS,1962276.0,52796.00228881836
271,3203.0,437840.0,12401.0,25000,49999,2009,MS,1962276.0,52796.00228881836
272,3203.0,324071.0,5262.0,50000,74999,2009,MS,1962276.0,52796.00228881836
273,3203.0,254126.0,2920.00048828125,75000,99999,2009,MS,1962276.0,52796.00228881836
274,3203.0,399010.0,2945.00048828125,100000,199999,2009,MS,1962276.0,52796.00228881836
275,3203.0,171100.0,444.0013122558594,200000,10000000000000000,2009,MS,1962276.0,52796.00228881836
276,3300.0,3362228.0,266874.0,1,24999,2009,LA,30930028.0,595367.0029296875
277,3300.0,5252482.0,146203.0,25000,49999,2009,LA,30930028.0,595367.0029296875
278,3300.0,4452831.0,72702.0,50000,74999,2009,LA,30930028.0,595367.0029296875
279,3300.0,3681559.0,42597.0,75000,99999,2009,LA,30930028.0,595367.0029296875
280,3300.0,6859811.0,51195.0,100000,199999,2009,LA,30930028.0,595367.0029296875
281,3300.0,7321117.0,15796.0029296875,200000,10000000000000000,2009,LA,30930028.0,595367.0029296875
282,3400.0,1001518.0,81088.0,1,24999,2009,LA,9708815.0,189201.00122070312
283,3400.0,1632834.0,44975.0,25000,49999,2009,LA,9708815.0,189201.00122070312
284,3400.0,1643115.0,26696.0,50000,74999,2009,LA,9708815.0,189201.00122070312
285,3400.0,1429572.0,16546.0,75000,99999,2009,LA,9708815.0,189201.00122070312
286,3400.0,2163982.0,16629.0,100000,199999,2009,LA,9708815.0,189201.00122070312
287,3400.0,1837794.0,3267.001220703125,200000,10000000000000000,2009,LA,9708815.0,189201.00122070312
288,3500.0,2821715.0,221350.0,1,24999,2009,LA,25590155.0,502365.0048828125
289,3500.0,4298433.0,119482.0,25000,49999,2009,LA,25590155.0,502365.0048828125
290,3500.0,3898890.0,63349.0,50000,74999,2009,LA,25590155.0,502365.0048828125
291,3500.0,3525952.0,40714.0,75000,99999,2009,LA,25590155.0,502365.0048828125
292,3500.0,6350789.0,47655.0,100000,199999,2009,LA,25590155.0,502365.0048828125
293,3500.0,4694376.0,9815.0048828125,200000,10000000000000000,2009,LA,25590155.0,502365.0048828125
294,3600.0,756368.0,59592.0,1,24999,2009,LA,5613816.0,127783.00415039062
295,3600.0,1125651.0,31361.0,25000,49999,2009,LA,5613816.0,127783.00415039062
296,3600.0,1006249.0,16365.0,50000,74999,2009,LA,5613816.0,127783.00415039062
297,3600.0,852976.0,9808.0,75000,99999,2009,LA,5613816.0,127783.00415039062
298,3600.0,1239181.0,9140.0009765625,100000,199999,2009,LA,5613816.0,127783.00415039062
299,3600.0,633391.0,1517.003173828125,200000,10000000000000000,2009,LA,5613816.0,127783.00415039062
300,3700.0,1047228.0,83156.0,1,24999,2009,LA,8733047.0,189784.00463867188
301,3700.0,1664128.0,46123.0,25000,49999,2009,LA,8733047.0,189784.00463867188
302,3700.0,1623003.0,26341.0,50000,74999,2009,LA,8733047.0,189784.00463867188
303,3700.0,1435916.0,16594.0,75000,99999,2009,LA,8733047.0,189784.00463867188
304,3700.0,2047169.0,15384.0009765625,100000,199999,2009,LA,8733047.0,189784.00463867188
305,3700.0,915603.0,2186.003662109375,200000,10000000000000000,2009,LA,8733047.0,189784.00463867188
306,3800.0,2733433.0,218603.0,1,24999,2009,LA,22789328.0,471646.001953125
307,3800.0,4020458.0,111814.0,25000,49999,2009,LA,22789328.0,471646.001953125
308,3800.0,3673025.0,59710.0,50000,74999,2009,LA,22789328.0,471646.001953125
309,3800.0,3110266.0,36014.0,75000,99999,2009,LA,22789328.0,471646.001953125
310,3800.0,4860934.0,36970.0,100000,199999,2009,LA,22789328.0,471646.001953125
311,3800.0,4391212.0,8535.001953125,200000,10000000000000000,2009,LA,22789328.0,471646.001953125
312,3901.0,829369.0,64894.0,1,24999,2009,LA,5582132.0,129019.001953125
