,CZ,agi,returns,bracket_min,bracket_max,year,state,agi_sum,returns_sum
950,11102.0,501809.0,14164.0,50000,74999,2006,AL,1780196.0,57019.0
951,11102.0,388313.0,6335.0,75000,99999,2006,AL,1780196.0,57019.0
952,11102.0,255432.0,2963.0,100000,199999,2006,AL,1780196.0,57019.0
953,11102.0,282893.0,2176.0,200000,10000000000000000,2006,AL,1780196.0,57019.0
954,11201.0,84498.0,22504.0,1,24999,2006,VA,3568429.0,104052.0
955,11201.0,492289.0,28950.0,25000,49999,2006,VA,3568429.0,104052.0
956,11201.0,971384.0,26874.0,50000,74999,2006,VA,3568429.0,104052.0
957,11201.0,929022.0,15148.0,75000,99999,2006,VA,3568429.0,104052.0
958,11201.0,572623.0,6638.0,100000,199999,2006,VA,3568429.0,104052.0
959,11201.0,518613.0,3938.0,200000,10000000000000000,2006,VA,3568429.0,104052.0
960,11202.0,18368.0,4055.0,1,24999,2006,WV,512756.0,16560.0
961,11202.0,85202.0,5092.0,25000,49999,2006,WV,512756.0,16560.0
962,11202.0,139659.0,3819.0,50000,74999,2006,WV,512756.0,16560.0
963,11202.0,153596.0,2456.0,75000,99999,2006,WV,512756.0,16560.0
964,11202.0,76536.0,859.0,100000,199999,2006,WV,512756.0,16560.0
965,11202.0,39395.0,279.0,200000,10000000000000000,2006,WV,512756.0,16560.0
966,11203.0,22795.0,6265.0,1,24999,2006,VA,816959.0,25589.0
967,11203.0,118281.0,7040.0,25000,49999,2006,VA,816959.0,25589.0
968,11203.0,233228.0,6448.0,50000,74999,2006,VA,816959.0,25589.0
969,11203.0,221689.0,3636.0,75000,99999,2006,VA,816959.0,25589.0
970,11203.0,127506.0,1488.0,100000,199999,2006,VA,816959.0,25589.0
971,11203.0,93460.0,712.0,200000,10000000000000000,2006,VA,816959.0,25589.0
972,11301.0,55386.0,16948.0,1,24999,2006,VA,5683717.0,107762.0
973,11301.0,353554.0,20352.0,25000,49999,2006,VA,5683717.0,107762.0
974,11301.0,896974.0,24580.0,50000,74999,2006,VA,5683717.0,107762.0
975,11301.0,1009994.0,16262.0,75000,99999,2006,VA,5683717.0,107762.0
976,11301.0,1083324.0,12436.0,100000,199999,2006,VA,5683717.0,107762.0
977,11301.0,2284485.0,17184.0,200000,10000000000000000,2006,VA,5683717.0,107762.0
978,11302.0,896327.0,269274.0,1,24999,2006,MD,77968298.0,1634560.0
979,11302.0,5903816.0,340788.0,25000,49999,2006,MD,77968298.0,1634560.0
980,11302.0,15387600.0,423151.0,50000,74999,2006,MD,77968298.0,1634560.0
981,11302.0,14727994.0,239386.0,75000,99999,2006,MD,77968298.0,1634560.0
982,11302.0,13605973.0,157042.0,100000,199999,2006,MD,77968298.0,1634560.0
983,11302.0,27446588.0,204919.0,200000,10000000000000000,2006,MD,77968298.0,1634560.0
984,11303.0,28565.0,9204.0,1,24999,2006,VA,2280039.0,53124.0
985,11303.0,230898.0,13394.0,25000,49999,2006,VA,2280039.0,53124.0
986,11303.0,476340.0,13261.0,50000,74999,2006,VA,2280039.0,53124.0
987,11303.0,472673.0,7642.0,75000,99999,2006,VA,2280039.0,53124.0
988,11303.0,406936.0,4670.0,100000,199999,2006,VA,2280039.0,53124.0
989,11303.0,664627.0,4953.0,200000,10000000000000000,2006,VA,2280039.0,53124.0
990,11304.0,665239.0,299764.0,1,24999,2006,DC,104093891.0,1972279.0
991,11304.0,6196448.0,355803.0,25000,49999,2006,DC,104093891.0,1972279.0
992,11304.0,18190109.0,494974.0,50000,74999,2006,DC,104093891.0,1972279.0
993,11304.0,18901991.0,306859.0,75000,99999,2006,DC,104093891.0,1972279.0
994,11304.0,17755768.0,204597.0,100000,199999,2006,DC,104093891.0,1972279.0
995,11304.0,42384336.0,310282.0,200000,10000000000000000,2006,DC,104093891.0,1972279.0
996,11401.0,50332.0,15740.0,1,24999,2006,MI,2331325.0,64095.0
997,11401.0,255667.0,15086.0,25000,49999,2006,MI,2331325.0,64095.0
998,11401.0,531759.0,14543.0,50000,74999,2006,MI,2331325.0,64095.0
999,11401.0,630436.0,10235.0,75000,99999,2006,MI,2331325.0,64095.0
1000,11401.0,462133.0,5365.0,100000,199999,2006,MI,2331325.0,64095.0
1001,11401.0,400998.0,3126.0,200000,10000000000000000,2006,MI,2331325.0,64095.0
1002,11402.0,44816.0,16131.0,1,24999,2006,MI,2339402.0,66608.0
1003,11402.0,267716.0,15603.0,25000,49999,2006,MI,2339402.0,66608.0
1004,11402.0,624558.0,17121.0,50000,74999,2006,MI,2339402.0,66608.0
1005,11402.0,626287.0,10176.0,75000,99999,2006,MI,2339402.0,66608.0
1006,11402.0,420265.0,4868.0,100000,199999,2006,MI,2339402.0,66608.0
1007,11402.0,355760.0,2709.0,200000,10000000000000000,2006,MI,2339402.0,66608.0
1008,11403.0,19894.0,7284.0,1,24999,2006,MI,1001604.0,29754.0
1009,11403.0,136164.0,7988.0,25000,49999,2006,MI,1001604.0,29754.0
1010,11403.0,253353.0,6983.0,50000,74999,2006,MI,1001604.0,29754.0
1011,11403.0,261303.0,4260.0,75000,99999,2006,MI,1001604.0,29754.0
1012,11403.0,183626.0,2100.0,100000,199999,2006,MI,1001604.0,29754.0
1013,11403.0,147264.0,1139.0,200000,10000000000000000,2006,MI,1001604.0,29754.0
1014,11500.0,123053.0,45453.0,1,24999,2006,MI,8600799.0,208065.0
1015,11500.0,757532.0,44361.0,25000,49999,2006,MI,8600799.0,208065.0
1016,11500.0,1761778.0,48471.0,50000,74999,2006,MI,8600799.0,208065.0
1017,11500.0,2022612.0,32793.0,75000,99999,2006,MI,8600799.0,208065.0
1018,11500.0,1718097.0,19892.0,100000,199999,2006,MI,8600799.0,208065.0
1019,11500.0,2217727.0,17095.0,200000,10000000000000000,2006,MI,8600799.0,208065.0
1020,11600.0,1301986.0,587043.0,1,24999,2006,MI,125965915.0,2819180.0
1021,11600.0,10187263.0,603599.0,25000,49999,2006,MI,125965915.0,2819180.0
1022,11600.0,22410429.0,617361.0,50000,74999,2006,MI,125965915.0,2819180.0
1023,11600.0,25243377.0,407933.0,75000,99999,2006,MI,125965915.0,2819180.0
1024,11600.0,24340211.0,280989.0,100000,199999,2006,MI,125965915.0,2819180.0
1025,11600.0,42482649.0,322255.0,200000,10000000000000000,2006,MI,125965915.0,2819180.0
1026,11700.0,191399.0,72885.0,1,24999,2006,MI,13899324.0,336426.0
1027,11700.0,1274063.0,75169.0,25000,49999,2006,MI,13899324.0,336426.0
1028,11700.0,2820619.0,77303.0,50000,74999,2006,MI,13899324.0,336426.0
1029,11700.0,3101215.0,50342.0,75000,99999,2006,MI,13899324.0,336426.0
1030,11700.0,2713652.0,31402.0,100000,199999,2006,MI,13899324.0,336426.0
1031,11700.0,3798376.0,29325.0,200000,10000000000000000,2006,MI,13899324.0,336426.0
1032,11800.0,84327.0,28683.0,1,24999,2006,MI,4035744.0,115675.0
1033,11800.0,493253.0,28983.0,25000,49999,2006,MI,4035744.0,115675.0
1034,11800.0,1007533.0,27833.0,50000,74999,2006,MI,4035744.0,115675.0
1035,11800.0,976326.0,15915.0,75000,99999,2006,MI,4035744.0,115675.0
1036,11800.0,729781.0,8511.0,100000,199999,2006,MI,4035744.0,115675.0
1037,11800.0,744524.0,5750.0,200000,10000000000000000,2006,MI,4035744.0,115675.0
1038,11900.0,313315.0,98480.0,1,24999,2006,MI,15587952.0,412153.0
1039,11900.0,1694554.0,100780.0,25000,49999,2006,MI,15587952.0,412153.0
1040,11900.0,3383631.0,93474.0,50000,74999,2006,MI,15587952.0,412153.0
1041,11900.0,3443448.0,55905.0,75000,99999,2006,MI,15587952.0,412153.0
1042,11900.0,2922715.0,33850.0,100000,199999,2006,MI,15587952.0,412153.0
1043,11900.0,3830289.0,29664.0,200000,10000000000000000,2006,MI,15587952.0,412153.0
1044,12001.0,91765.0,31148.0,1,24999,2006,MI,4080047.0,122268.0
1045,12001.0,519026.0,30431.0,25000,49999,2006,MI,4080047.0,122268.0
1046,12001.0,1136911.0,31518.0,50000,74999,2006,MI,4080047.0,122268.0
1047,12001.0,1013183.0,16574.0,75000,99999,2006,MI,4080047.0,122268.0
1048,12001.0,650514.0,7585.0,100000,199999,2006,MI,4080047.0,122268.0
1049,12001.0,668648.0,5012.0,200000,10000000000000000,2006,MI,4080047.0,122268.0
1050,12002.0,23502.0,10113.0,1,24999,2006,MI,1322330.0,39328.0
1051,12002.0,169492.0,9949.0,25000,49999,2006,MI,1322330.0,39328.0
1052,12002.0,343529.0,9518.0,50000,74999,2006,MI,1322330.0,39328.0
1053,12002.0,332998.0,5438.0,75000,99999,2006,MI,1322330.0,39328.0
1054,12002.0,221675.0,2560.0,100000,199999,2006,MI,1322330.0,39328.0
1055,12002.0,231134.0,1750.0,200000,10000000000000000,2006,MI,1322330.0,39328.0
1056,12100.0,267982.0,91030.0,1,24999,2006,MI,15610195.0,396561.0
1057,12100.0,1534938.0,90118.0,25000,49999,2006,MI,15610195.0,396561.0
1058,12100.0,3382105.0,93225.0,50000,74999,2006,MI,15610195.0,396561.0
1059,12100.0,3572771.0,57952.0,75000,99999,2006,MI,15610195.0,396561.0
1060,12100.0,2959174.0,34304.0,100000,199999,2006,MI,15610195.0,396561.0
1061,12100.0,3893225.0,29932.0,200000,10000000000000000,2006,MI,15610195.0,396561.0
1062,12200.0,487894.0,196863.0,1,24999,2006,MI,35373518.0,886539.0
1063,12200.0,3277670.0,191744.0,25000,49999,2006,MI,35373518.0,886539.0
1064,12200.0,7802376.0,213954.0,50000,74999,2006,MI,35373518.0,886539.0
1065,12200.0,8595291.0,139368.0,75000,99999,2006,MI,35373518.0,886539.0
1066,12200.0,6969530.0,80887.0,100000,199999,2006,MI,35373518.0,886539.0
1067,12200.0,8240757.0,63723.0,200000,10000000000000000,2006,MI,35373518.0,886539.0
1068,12301.0,65576.0,35917.0,1,24999,2006,MI,5952959.0,156381.0
1069,12301.0,626355.0,36590.0,25000,49999,2006,MI,5952959.0,156381.0
1070,12301.0,1380062.0,38013.0,50000,74999,2006,MI,5952959.0,156381.0
1071,12301.0,1409631.0,22944.0,75000,99999,2006,MI,5952959.0,156381.0
1072,12301.0,1061869.0,12330.0,100000,199999,2006,MI,5952959.0,156381.0
1073,12301.0,1409466.0,10587.0,200000,10000000000000000,2006,MI,5952959.0,156381.0
1074,12302.0,33009.0,18512.0,1,24999,2006,MI,2704615.0,75281.0
1075,12302.0,317613.0,18473.0,25000,49999,2006,MI,2704615.0,75281.0
1076,12302.0,655326.0,18195.0,50000,74999,2006,MI,2704615.0,75281.0
1077,12302.0,640211.0,10414.0,75000,99999,2006,MI,2704615.0,75281.0
1078,12302.0,452507.0,5237.0,100000,199999,2006,MI,2704615.0,75281.0
1079,12302.0,605949.0,4450.0,200000,10000000000000000,2006,MI,2704615.0,75281.0
1080,12401.0,46859.0,16443.0,1,24999,2006,MI,2071730.0,63763.0
1081,12401.0,288354.0,17081.0,25000,49999,2006,MI,2071730.0,63763.0
1082,12401.0,561485.0,15485.0,50000,74999,2006,MI,2071730.0,63763.0
1083,12401.0,514610.0,8416.0,75000,99999,2006,MI,2071730.0,63763.0
1084,12401.0,333690.0,3879.0,100000,199999,2006,MI,2071730.0,63763.0
1085,12401.0,326732.0,2459.0,200000,10000000000000000,2006,MI,2071730.0,63763.0
1086,12402.0,61792.0,21503.0,1,24999,2006,MI,2815748.0,85840.0
1087,12402.0,396759.0,23548.0,25000,49999,2006,MI,2815748.0,85840.0
1088,12402.0,751590.0,20803.0,50000,74999,2006,MI,2815748.0,85840.0
1089,12402.0,682507.0,11162.0,75000,99999,2006,MI,2815748.0,85840.0
1090,12402.0,453118.0,5266.0,100000,199999,2006,MI,2815748.0,85840.0
1091,12402.0,469982.0,3558.0,200000,10000000000000000,2006,MI,2815748.0,85840.0
1092,12501.0,568152.0,172486.0,1,24999,2006,OH,38414627.0,938093.0
1093,12501.0,3666573.0,212223.0,25000,49999,2006,OH,38414627.0,938093.0
1094,12501.0,9353260.0,256902.0,50000,74999,2006,OH,38414627.0,938093.0
1095,12501.0,8979011.0,146267.0,75000,99999,2006,OH,38414627.0,938093.0
1096,12501.0,7184417.0,83411.0,100000,199999,2006,OH,38414627.0,938093.0
1097,12501.0,8663214.0,66804.0,200000,10000000000000000,2006,OH,38414627.0,938093.0
1098,12502.0,75684.0,24883.0,1,24999,2006,OH,4710093.0,128558.0
1099,12502.0,542620.0,31241.0,25000,49999,2006,OH,4710093.0,128558.0
1100,12502.0,1389686.0,38503.0,50000,74999,2006,OH,4710093.0,128558.0
1101,12502.0,1155989.0,18885.0,75000,99999,2006,OH,4710093.0,128558.0
1102,12502.0,793466.0,9259.0,100000,199999,2006,OH,4710093.0,128558.0
1103,12502.0,752648.0,5787.0,200000,10000000000000000,2006,OH,4710093.0,128558.0
1104,12600.0,65524.0,19816.0,1,24999,2006,IN,2767183.0,80920.0
1105,12600.0,337972.0,19826.0,25000,49999,2006,IN,2767183.0,80920.0
1106,12600.0,748808.0,20766.0,50000,74999,2006,IN,2767183.0,80920.0
1107,12600.0,725986.0,11859.0,75000,99999,2006,IN,2767183.0,80920.0
1108,12600.0,468161.0,5441.0,100000,199999,2006,IN,2767183.0,80920.0
1109,12600.0,420732.0,3212.0,200000,10000000000000000,2006,IN,2767183.0,80920.0
1110,12701.0,687520.0,251557.0,1,24999,2006,KY,57876491.0,1328823.0
1111,12701.0,4929265.0,285649.0,25000,49999,2006,KY,57876491.0,1328823.0
1112,12701.0,12359460.0,340235.0,50000,74999,2006,KY,57876491.0,1328823.0
1113,12701.0,12271236.0,199128.0,75000,99999,2006,KY,57876491.0,1328823.0
1114,12701.0,10807242.0,125109.0,100000,199999,2006,KY,57876491.0,1328823.0
1115,12701.0,16821768.0,127145.0,200000,10000000000000000,2006,KY,57876491.0,1328823.0
1116,12702.0,48519.0,13747.0,1,24999,2006,KY,2025548.0,59631.0
1117,12702.0,280985.0,16561.0,25000,49999,2006,KY,2025548.0,59631.0
1118,12702.0,537855.0,14917.0,50000,74999,2006,KY,2025548.0,59631.0
1119,12702.0,488933.0,7974.0,75000,99999,2006,KY,2025548.0,59631.0
1120,12702.0,329428.0,3839.0,100000,199999,2006,KY,2025548.0,59631.0
1121,12702.0,339828.0,2593.0,200000,10000000000000000,2006,KY,2025548.0,59631.0
1122,12800.0,117561.0,39283.0,1,24999,2006,IN,6855959.0,176698.0
1123,12800.0,647299.0,37812.0,25000,49999,2006,IN,6855959.0,176698.0
1124,12800.0,1637455.0,44957.0,50000,74999,2006,IN,6855959.0,176698.0
1125,12800.0,1757029.0,28506.0,75000,99999,2006,IN,6855959.0,176698.0
1126,12800.0,1329028.0,15433.0,100000,199999,2006,IN,6855959.0,176698.0
1127,12800.0,1367587.0,10707.0,200000,10000000000000000,2006,IN,6855959.0,176698.0
1128,12901.0,36066.0,112284.0,1,24999,2006,KY,24474742.0,594009.0
1129,12901.0,2400797.0,138982.0,25000,49999,2006,KY,24474742.0,594009.0
1130,12901.0,5498410.0,152011.0,50000,74999,2006,KY,24474742.0,594009.0
1131,12901.0,5375936.0,87157.0,75000,99999,2006,KY,24474742.0,594009.0
1132,12901.0,4609891.0,53427.0,100000,199999,2006,KY,24474742.0,594009.0
1133,12901.0,6553642.0,50148.0,200000,10000000000000000,2006,KY,24474742.0,594009.0
1134,12902.0,21478.0,14991.0,1,24999,2006,KY,2414607.0,69630.0
1135,12902.0,323909.0,18879.0,25000,49999,2006,KY,2414607.0,69630.0
1136,12902.0,648477.0,18047.0,50000,74999,2006,KY,2414607.0,69630.0
1137,12902.0,595373.0,9692.0,75000,99999,2006,KY,2414607.0,69630.0
1138,12902.0,414729.0,4816.0,100000,199999,2006,KY,2414607.0,69630.0
1139,12902.0,410641.0,3205.0,200000,10000000000000000,2006,KY,2414607.0,69630.0
1140,12903.0,55123.0,19425.0,1,24999,2006,KY,3414987.0,93473.0
1141,12903.0,402927.0,23569.0,25000,49999,2006,KY,3414987.0,93473.0
1142,12903.0,899120.0,24783.0,50000,74999,2006,KY,3414987.0,93473.0
1143,12903.0,860830.0,14035.0,75000,99999,2006,KY,3414987.0,93473.0
1144,12903.0,603192.0,7039.0,100000,199999,2006,KY,3414987.0,93473.0
1145,12903.0,593795.0,4622.0,200000,10000000000000000,2006,KY,3414987.0,93473.0
1146,13000.0,87056.0,25426.0,1,24999,2006,KY,4548167.0,128226.0
1147,13000.0,598793.0,34643.0,25000,49999,2006,KY,4548167.0,128226.0
1148,13000.0,1279079.0,35335.0,50000,74999,2006,KY,4548167.0,128226.0
1149,13000.0,1166741.0,19041.0,75000,99999,2006,KY,4548167.0,128226.0
1150,13000.0,736635.0,8576.0,100000,199999,2006,KY,4548167.0,128226.0
1151,13000.0,679863.0,5205.0,200000,10000000000000000,2006,KY,4548167.0,128226.0
1152,13101.0,418813.0,163665.0,1,24999,2006,KY,37066617.0,871157.0
1153,13101.0,3467288.0,200051.0,25000,49999,2006,KY,37066617.0,871157.0
1154,13101.0,7884748.0,218766.0,50000,74999,2006,KY,37066617.0,871157.0
1155,13101.0,8010740.0,129846.0,75000,99999,2006,KY,37066617.0,871157.0
1156,13101.0,6883309.0,79731.0,100000,199999,2006,KY,37066617.0,871157.0
1157,13101.0,10401719.0,79098.0,200000,10000000000000000,2006,KY,37066617.0,871157.0
1158,13102.0,30820.0,8707.0,1,24999,2006,KY,1537807.0,41606.0
1159,13102.0,171425.0,9991.0,25000,49999,2006,KY,1537807.0,41606.0
1160,13102.0,407338.0,11239.0,50000,74999,2006,KY,1537807.0,41606.0
1161,13102.0,399750.0,6511.0,75000,99999,2006,KY,1537807.0,41606.0
1162,13102.0,273543.0,3183.0,100000,199999,2006,KY,1537807.0,41606.0
1163,13102.0,254931.0,1975.0,200000,10000000000000000,2006,KY,1537807.0,41606.0
1164,13103.0,47982.0,18277.0,1,24999,2006,KY,3250028.0,88866.0
1165,13103.0,378745.0,22069.0,25000,49999,2006,KY,3250028.0,88866.0
1166,13103.0,863938.0,23963.0,50000,74999,2006,KY,3250028.0,88866.0
1167,13103.0,835892.0,13595.0,75000,99999,2006,KY,3250028.0,88866.0
1168,13103.0,574223.0,6684.0,100000,199999,2006,KY,3250028.0,88866.0
1169,13103.0,549248.0,4278.0,200000,10000000000000000,2006,KY,3250028.0,88866.0
1170,13200.0,120324.0,36753.0,1,24999,2006,KY,6113789.0,171552.0
1171,13200.0,776060.0,45531.0,25000,49999,2006,KY,6113789.0,171552.0
1172,13200.0,1564256.0,43346.0,50000,74999,2006,KY,6113789.0,171552.0
1173,13200.0,1574304.0,25626.0,75000,99999,2006,KY,6113789.0,171552.0
1174,13200.0,1104821.0,12763.0,100000,199999,2006,KY,6113789.0,171552.0
1175,13200.0,974024.0,7533.0,200000,10000000000000000,2006,KY,6113789.0,171552.0
1176,13300.0,129176.0,37519.0,1,24999,2006,OH,7464800.0,199528.0
1177,13300.0,801592.0,46034.0,25000,49999,2006,OH,7464800.0,199528.0
1178,13300.0,2220343.0,61597.0,50000,74999,2006,OH,7464800.0,199528.0
1179,13300.0,1870003.0,30505.0,75000,99999,2006,OH,7464800.0,199528.0
1180,13300.0,1286310.0,14987.0,100000,199999,2006,OH,7464800.0,199528.0
1181,13300.0,1157376.0,8886.0,200000,10000000000000000,2006,OH,7464800.0,199528.0
1182,13400.0,165526.0,45982.0,1,24999,2006,OH,8749372.0,231872.0
1183,13400.0,901418.0,51992.0,25000,49999,2006,OH,8749372.0,231872.0
1184,13400.0,2501487.0,68890.0,50000,74999,2006,OH,8749372.0,231872.0
1185,13400.0,2173483.0,35406.0,75000,99999,2006,OH,8749372.0,231872.0
1186,13400.0,1608671.0,18682.0,100000,199999,2006,OH,8749372.0,231872.0
1187,13400.0,1398787.0,10920.0,200000,10000000000000000,2006,OH,8749372.0,231872.0
1188,13501.0,363040.0,105578.0,1,24999,2006,OH,21932794.0,538589.0
1189,13501.0,2096888.0,122516.0,25000,49999,2006,OH,21932794.0,538589.0
1190,13501.0,5050186.0,139167.0,50000,74999,2006,OH,21932794.0,538589.0
1191,13501.0,5071694.0,82330.0,75000,99999,2006,OH,21932794.0,538589.0
1192,13501.0,4266615.0,49476.0,100000,199999,2006,OH,21932794.0,538589.0
1193,13501.0,5084371.0,39522.0,200000,10000000000000000,2006,OH,21932794.0,538589.0
1194,13502.0,62144.0,19938.0,1,24999,2006,OH,4216489.0,110090.0
1195,13502.0,456711.0,26000.0,25000,49999,2006,OH,4216489.0,110090.0
1196,13502.0,1177975.0,32721.0,50000,74999,2006,OH,4216489.0,110090.0
1197,13502.0,1044001.0,16980.0,75000,99999,2006,OH,4216489.0,110090.0
1198,13502.0,771833.0,8978.0,100000,199999,2006,OH,4216489.0,110090.0
1199,13502.0,703825.0,5473.0,200000,10000000000000000,2006,OH,4216489.0,110090.0
1200,13600.0,301948.0,100228.0,1,24999,2006,IN,16719414.0,442041.0
1201,13600.0,1767973.0,103082.0,25000,49999,2006,IN,16719414.0,442041.0
1202,13600.0,4017568.0,111133.0,50000,74999,2006,IN,16719414.0,442041.0
1203,13600.0,3954081.0,64166.0,75000,99999,2006,IN,16719414.0,442041.0
1204,13600.0,3057309.0,35474.0,100000,199999,2006,IN,16719414.0,442041.0
1205,13600.0,3620535.0,27958.0,200000,10000000000000000,2006,IN,16719414.0,442041.0
1206,13700.0,142948.0,56261.0,1,24999,2006,IN,10572404.0,272175.0
1207,13700.0,1049084.0,60206.0,25000,49999,2006,IN,10572404.0,272175.0
1208,13700.0,2662255.0,73557.0,50000,74999,2006,IN,10572404.0,272175.0
1209,13700.0,2685302.0,43739.0,75000,99999,2006,IN,10572404.0,272175.0
1210,13700.0,1890929.0,22029.0,100000,199999,2006,IN,10572404.0,272175.0
1211,13700.0,2141886.0,16383.0,200000,10000000000000000,2006,IN,10572404.0,272175.0
1212,13800.0,86697.0,28550.0,1,24999,2006,IN,4910256.0,130721.0
1213,13800.0,508115.0,29362.0,25000,49999,2006,IN,4910256.0,130721.0
1214,13800.0,1267411.0,34851.0,50000,74999,2006,IN,4910256.0,130721.0
1215,13800.0,1300583.0,21169.0,75000,99999,2006,IN,4910256.0,130721.0
1216,13800.0,866526.0,10107.0,100000,199999,2006,IN,4910256.0,130721.0
1217,13800.0,880924.0,6682.0,200000,10000000000000000,2006,IN,4910256.0,130721.0
1218,13900.0,156196.0,49817.0,1,24999,2006,IN,8886414.0,226876.0
1219,13900.0,915003.0,53471.0,25000,49999,2006,IN,8886414.0,226876.0
1220,13900.0,1924347.0,53225.0,50000,74999,2006,IN,8886414.0,226876.0
1221,13900.0,2121727.0,34352.0,75000,99999,2006,IN,8886414.0,226876.0
1222,13900.0,1725256.0,20035.0,100000,199999,2006,IN,8886414.0,226876.0
1223,13900.0,2043885.0,15976.0,200000,10000000000000000,2006,IN,8886414.0,226876.0
1224,14000.0,227645.0,63624.0,1,24999,2006,IN,10682938.0,287658.0
1225,14000.0,1228673.0,72292.0,25000,49999,2006,IN,10682938.0,287658.0
1226,14000.0,2561319.0,70966.0,50000,74999,2006,IN,10682938.0,287658.0
1227,14000.0,2543470.0,41392.0,75000,99999,2006,IN,10682938.0,287658.0
1228,14000.0,1941773.0,22517.0,100000,199999,2006,IN,10682938.0,287658.0
1229,14000.0,2180058.0,16867.0,200000,10000000000000000,2006,IN,10682938.0,287658.0
1230,14100.0,295062.0,96384.0,1,24999,2006,IN,17574832.0,450339.0
1231,14100.0,1764293.0,102410.0,25000,49999,2006,IN,17574832.0,450339.0
1232,14100.0,4105065.0,113631.0,50000,74999,2006,IN,17574832.0,450339.0
1233,14100.0,4350166.0,70568.0,75000,99999,2006,IN,17574832.0,450339.0
1234,14100.0,3304293.0,38380.0,100000,199999,2006,IN,17574832.0,450339.0
1235,14100.0,3755953.0,28966.0,200000,10000000000000000,2006,IN,17574832.0,450339.0
1236,14200.0,511261.0,253784.0,1,24999,2006,IN,58781122.0,1320526.0
1237,14200.0,4800219.0,277665.0,25000,49999,2006,IN,58781122.0,1320526.0
1238,14200.0,11706774.0,323712.0,50000,74999,2006,IN,58781122.0,1320526.0
1239,14200.0,12147342.0,196540.0,75000,99999,2006,IN,58781122.0,1320526.0
1240,14200.0,11137996.0,128775.0,100000,199999,2006,IN,58781122.0,1320526.0
1241,14200.0,18477530.0,140050.0,200000,10000000000000000,2006,IN,58781122.0,1320526.0
1242,14300.0,100798.0,31171.0,1,24999,2006,IN,5734730.0,150390.0
1243,14300.0,599175.0,34576.0,25000,49999,2006,IN,5734730.0,150390.0
1244,14300.0,1494728.0,41650.0,50000,74999,2006,IN,5734730.0,150390.0
1245,14300.0,1393451.0,22658.0,75000,99999,2006,IN,5734730.0,150390.0
1246,14300.0,974800.0,11349.0,100000,199999,2006,IN,5734730.0,150390.0
1247,14300.0,1171778.0,8986.0,200000,10000000000000000,2006,IN,5734730.0,150390.0
1248,14400.0,155728.0,50423.0,1,24999,2006,IN,8108649.0,218662.0
1249,14400.0,870603.0,51113.0,25000,49999,2006,IN,8108649.0,218662.0
1250,14400.0,1958439.0,54078.0,50000,74999,2006,IN,8108649.0,218662.0
1251,14400.0,2054272.0,33391.0,75000,99999,2006,IN,8108649.0,218662.0
1252,14400.0,1510348.0,17564.0,100000,199999,2006,IN,8108649.0,218662.0
1253,14400.0,1559259.0,12093.0,200000,10000000000000000,2006,IN,8108649.0,218662.0
1254,14500.0,225013.0,76918.0,1,24999,2006,IN,13024385.0,339213.0
1255,14500.0,1383298.0,80264.0,25000,49999,2006,IN,13024385.0,339213.0
1256,14500.0,2932669.0,81158.0,50000,74999,2006,IN,13024385.0,339213.0
1257,14500.0,3055456.0,49645.0,75000,99999,2006,IN,13024385.0,339213.0
1258,14500.0,2431220.0,28256.0,100000,199999,2006,IN,13024385.0,339213.0
1259,14500.0,2996729.0,22972.0,200000,10000000000000000,2006,IN,13024385.0,339213.0
1260,14600.0,155290.0,53986.0,1,24999,2006,IN,8829886.0,239724.0
1261,14600.0,1004225.0,58449.0,25000,49999,2006,IN,8829886.0,239724.0
1262,14600.0,2165265.0,60026.0,50000,74999,2006,IN,8829886.0,239724.0
1263,14600.0,2174564.0,35389.0,75000,99999,2006,IN,8829886.0,239724.0
1264,14600.0,1576842.0,18335.0,100000,199999,2006,IN,8829886.0,239724.0
1265,14600.0,1753700.0,13539.0,200000,10000000000000000,2006,IN,8829886.0,239724.0
1266,14700.0,224817.0,58805.0,1,24999,2006,IN,10836800.0,266450.0
1267,14700.0,988720.0,57620.0,25000,49999,2006,IN,10836800.0,266450.0
1268,14700.0,2256764.0,62365.0,50000,74999,2006,IN,10836800.0,266450.0
1269,14700.0,2646088.0,42761.0,75000,99999,2006,IN,10836800.0,266450.0
1270,14700.0,2210811.0,25560.0,100000,199999,2006,IN,10836800.0,266450.0
1271,14700.0,2509600.0,19339.0,200000,10000000000000000,2006,IN,10836800.0,266450.0
1272,14801.0,27194.0,9071.0,1,24999,2006,IL,1367052.0,38646.0
1273,14801.0,158917.0,9303.0,25000,49999,2006,IL,1367052.0,38646.0
1274,14801.0,366319.0,10076.0,50000,74999,2006,IL,1367052.0,38646.0
1275,14801.0,363441.0,5928.0,75000,99999,2006,IL,1367052.0,38646.0
1276,14801.0,237302.0,2712.0,100000,199999,2006,IL,1367052.0,38646.0
1277,14801.0,213879.0,1556.0,200000,10000000000000000,2006,IL,1367052.0,38646.0
1278,14802.0,15624.0,6507.0,1,24999,2006,IN,901366.0,25690.0
1279,14802.0,105076.0,6199.0,25000,49999,2006,IN,901366.0,25690.0
1280,14802.0,220985.0,6108.0,50000,74999,2006,IN,901366.0,25690.0
1281,14802.0,233858.0,3804.0,75000,99999,2006,IN,901366.0,25690.0
1282,14802.0,157985.0,1836.0,100000,199999,2006,IN,901366.0,25690.0
